LineId,Content,EventId,EventTemplate,ParameterList
412,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.444992 LIT101=862.0691 MV101=2 P101=2 P102=1 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.463461 DPIT301=19.65235 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.444992', '862.0691', '2', '2', '1', '262.3045', '8.392271', '330.6075', '2.463461', '19.65235', '261.8559']"
413,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.432181 LIT101=862.4224 MV101=2 P101=2 P102=1 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.463461 DPIT301=19.72598 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.432181', '862.4224', '2', '2', '1', '262.3045', '8.392271', '330.6075', '2.463461', '19.72598', '261.8559']"
414,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.427057 LIT101=862.4616 MV101=2 P101=2 P102=1 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.463461 DPIT301=19.72598 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.427057', '862.4616', '2', '2', '1', '262.3045', '8.392271', '330.6075', '2.463461', '19.72598', '261.8559']"
415,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.427057 LIT101=862.6578 MV101=2 P101=2 P102=1 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 DPIT301=19.72598 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.427057', '862.6578', '2', '2', '1', '262.3045', '8.392271', '330.6075', '2.461539', '19.72598', '261.8559']"
416,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.463568 LIT101=862.3046 MV101=2 P101=2 P102=1 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 DPIT301=19.75799 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.463568', '862.3046', '2', '2', '1', '262.3045', '8.392271', '330.6075', '2.461539', '19.75799', '261.8559']"
417,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.501041 LIT101=861.9905 MV101=2 P101=2 P102=1 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 DPIT301=19.76759 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.501041', '861.9905', '2', '2', '1', '262.3045', '8.392271', '330.6075', '2.461539', '19.76759', '261.8559']"
418,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.54684 LIT101=862.4224 MV101=2 P101=2 P102=1 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 DPIT301=19.7996 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.54684', '862.4224', '2', '2', '1', '262.3045', '8.392271', '330.6075', '2.461539', '19.7996', '261.8559']"
419,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.576946 LIT101=862.8934 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 DPIT301=19.7996 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.576946', '862.8934', '2', '2', '1', '262.3686', '8.392271', '330.6075', '2.461539', '19.7996', '261.8559']"
420,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.617942 LIT101=862.8149 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 DPIT301=19.73878 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.617942', '862.8149', '2', '2', '1', '262.3686', '8.392271', '330.6075', '2.461539', '19.73878', '261.8559']"
421,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.646767 LIT101=862.6578 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 DPIT301=19.72277 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.646767', '862.6578', '2', '2', '1', '262.3686', '8.392271', '330.6075', '2.461539', '19.72277', '261.8559']"
422,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.660539 LIT101=862.8934 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 DPIT301=19.72277 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.660539', '862.8934', '2', '2', '1', '262.3686', '8.392271', '330.6075', '2.461539', '19.72277', '261.8559']"
423,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.660539 LIT101=863.0897 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.6075 FIT201=2.463204 DPIT301=19.72277 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.660539', '863.0897', '2', '2', '1', '262.3686', '8.392271', '330.6075', '2.463204', '19.72277', '261.8559']"
424,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.636198 LIT101=863.3644 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.5563 FIT201=2.463204 DPIT301=19.7868 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.636198', '863.3644', '2', '2', '1', '262.3686', '8.392271', '330.5563', '2.463204', '19.7868', '261.8559']"
425,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.623387 LIT101=863.8354 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.4281 FIT201=2.461923 DPIT301=19.7868 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.623387', '863.8354', '2', '2', '1', '262.3686', '8.392271', '330.4281', '2.461923', '19.7868', '261.8559']"
426,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.616981 LIT101=864.1495 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.46141 DPIT301=19.7868 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.616981', '864.1495', '2', '2', '1', '262.3686', '8.392271', '330.3256', '2.46141', '19.7868', '261.8559']"
427,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.612177 LIT101=863.9532 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.46141 DPIT301=19.7868 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.612177', '863.9532', '2', '2', '1', '262.3686', '8.392271', '330.3256', '2.46141', '19.7868', '262.0161']"
428,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.596804 LIT101=863.9532 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.46077 DPIT301=19.7868 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.596804', '863.9532', '2', '2', '1', '262.3686', '8.392271', '330.3256', '2.46077', '19.7868', '262.0161']"
429,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.576946 LIT101=864.1887 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.46077 DPIT301=19.74838 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.576946', '864.1887', '2', '2', '1', '262.3686', '8.392271', '330.3256', '2.46077', '19.74838', '262.0161']"
430,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.576946 LIT101=864.1887 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.46077 DPIT301=19.74838 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.576946', '864.1887', '2', '2', '1', '262.3686', '8.392271', '330.3256', '2.46077', '19.74838', '262.0161']"
431,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.561253 LIT101=864.4243 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.460641 DPIT301=19.72277 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.561253', '864.4243', '2', '2', '1', '262.3686', '8.392271', '330.3256', '2.460641', '19.72277', '262.0161']"
432,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.541716 LIT101=864.8168 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.5563 FIT201=2.457438 DPIT301=19.65875 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.541716', '864.8168', '2', '2', '1', '262.3686', '8.392271', '330.5563', '2.457438', '19.65875', '262.0161']"
433,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.532108 LIT101=864.9738 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.5819 FIT201=2.457438 DPIT301=19.64594 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.532108', '864.9738', '2', '2', '1', '262.3686', '8.392271', '330.5819', '2.457438', '19.64594', '262.0161']"
434,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.51161 LIT101=864.7775 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.5819 FIT201=2.457438 DPIT301=19.66835 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.51161', '864.7775', '2', '2', '1', '262.3686', '8.392271', '330.5819', '2.457438', '19.66835', '262.0161']"
435,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.501041 LIT101=864.9345 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.5819 FIT201=2.458719 DPIT301=19.70357 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.501041', '864.9345', '2', '2', '1', '262.3686', '8.392271', '330.5819', '2.458719', '19.70357', '261.8559']"
436,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.479582 LIT101=864.7775 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.5819 FIT201=2.458719 DPIT301=19.74198 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.479582', '864.7775', '2', '2', '1', '262.3686', '8.392271', '330.5819', '2.458719', '19.74198', '261.8559']"
437,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.469654 LIT101=864.9345 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.5819 FIT201=2.458719 DPIT301=19.74198 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.469654', '864.9345', '2', '2', '1', '262.3686', '8.392271', '330.5819', '2.458719', '19.74198', '261.8559']"
438,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.452999 LIT101=864.8168 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.5563 FIT201=2.456925 DPIT301=19.74198 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.452999', '864.8168', '2', '2', '1', '262.3686', '8.392271', '330.5563', '2.456925', '19.74198', '261.8559']"
439,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.443391 LIT101=865.013 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.4281 FIT201=2.456412 DPIT301=19.72598 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.443391', '865.013', '2', '2', '1', '262.3686', '8.392271', '330.4281', '2.456412', '19.72598', '261.8559']"
440,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.427057 LIT101=864.3457 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=330.4281 FIT201=2.455772 DPIT301=19.72598 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.427057', '864.3457', '2', '2', '1', '262.3686', '8.392271', '330.4281', '2.455772', '19.72598', '261.8559']"
441,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.427057 LIT101=864.4635 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.394514 AIT203=330.4281 FIT201=2.455772 DPIT301=19.77399 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.427057', '864.4635', '2', '2', '1', '262.3686', '8.394514', '330.4281', '2.455772', '19.77399', '261.8559']"
442,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.427057 LIT101=864.6205 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.394835 AIT203=330.4281 FIT201=2.455772 DPIT301=19.77399 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.427057', '864.6205', '2', '2', '1', '262.3686', '8.394835', '330.4281', '2.455772', '19.77399', '261.8559']"
443,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.460686 LIT101=864.4635 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.394835 AIT203=330.4281 FIT201=2.455772 DPIT301=19.73878 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.460686', '864.4635', '2', '2', '1', '262.3686', '8.394835', '330.4281', '2.455772', '19.73878', '261.8559']"
444,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.510649 LIT101=864.542 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.394835 AIT203=330.6844 FIT201=2.455772 DPIT301=19.67476 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.510649', '864.542', '2', '2', '1', '262.3686', '8.394835', '330.6844', '2.455772', '19.67476', '261.8559']"
445,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.543958 LIT101=864.5812 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.394835 AIT203=330.6844 FIT201=2.455772 DPIT301=19.65875 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.543958', '864.5812', '2', '2', '1', '262.3686', '8.394835', '330.6844', '2.455772', '19.65875', '261.8559']"
446,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.588797 LIT101=864.6205 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.394835 AIT203=330.6844 FIT201=2.455772 DPIT301=19.65235 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.588797', '864.6205', '2', '2', '1', '262.3686', '8.394835', '330.6844', '2.455772', '19.65235', '261.8559']"
447,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.619223 LIT101=864.5812 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396116 AIT203=330.3512 FIT201=2.455772 DPIT301=19.70037 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.619223', '864.5812', '2', '2', '1', '262.3686', '8.396116', '330.3512', '2.455772', '19.70037', '261.8559']"
448,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.642603 LIT101=864.5812 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396116 AIT203=330.3512 FIT201=2.458206 DPIT301=19.70997 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.642603', '864.5812', '2', '2', '1', '262.3686', '8.396116', '330.3512', '2.458206', '19.70997', '261.8559']"
449,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.657336 LIT101=865.1308 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396116 AIT203=330.3512 FIT201=2.458206 DPIT301=19.70997 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.657336', '865.1308', '2', '2', '1', '262.3686', '8.396116', '330.3512', '2.458206', '19.70997', '261.8559']"
450,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.657336 LIT101=864.4635 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396116 AIT203=330.3512 FIT201=2.458206 DPIT301=19.70997 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.657336', '864.4635', '2', '2', '1', '262.3686', '8.396116', '330.3512', '2.458206', '19.70997', '261.8559']"
451,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.638119 LIT101=864.4635 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396116 AIT203=330.5563 FIT201=2.455643 DPIT301=19.73878 AIT503=261.8559,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.638119', '864.4635', '2', '2', '1', '262.3686', '8.396116', '330.5563', '2.455643', '19.73878', '261.8559']"
