Content,EventId,EventTemplate,Count
DATASET=SWAT TIMESTAMP=28/12/2015_10:29:58_AM FIT101=2.493675 LIT101=836.7118 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.462767 AIT203=319.8667 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.67155 FIT301=2.207731 LIT301=810.4092 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.71467 LIT401=810.5999 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.876058 AIT502=143.3479 AIT503=262.3686 AIT504=12.15073 FIT501=1.726993 FIT502=1.292046 FIT503=0.7351407 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.665972 PIT503=188.974 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:29:59_AM FIT101=2.477981 LIT101=837.2614 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.462767 AIT203=319.8667 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.67155 FIT301=2.207731 LIT301=810.2089 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.716592 LIT401=810.9844 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874135 AIT502=143.3479 AIT503=262.3686 AIT504=12.15073 FIT501=1.726737 FIT502=1.290893 FIT503=0.7351407 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.665972 PIT503=188.974 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:00_AM FIT101=2.462287 LIT101=837.6539 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.462767 AIT203=319.8667 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.67155 FIT301=2.208372 LIT301=810.4493 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717105 LIT401=810.7921 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.872853 AIT502=143.3479 AIT503=262.3686 AIT504=12.15073 FIT501=1.726737 FIT502=1.282311 FIT503=0.7351407 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.665972 PIT503=188.974 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:01_AM FIT101=2.447234 LIT101=838.2427 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.462767 AIT203=319.8667 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.67155 FIT301=2.208884 LIT301=809.8484 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717105 LIT401=810.3691 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.872853 AIT502=143.3479 AIT503=262.3686 AIT504=12.15073 FIT501=1.726737 FIT502=1.288843 FIT503=0.7351407 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.665972 PIT503=189.1022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:02_AM FIT101=2.432181 LIT101=838.6744 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.463728 AIT203=319.8667 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.67155 FIT301=2.208884 LIT301=809.6082 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717105 LIT401=810.3307 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.872853 AIT502=143.3479 AIT503=262.3686 AIT504=12.15073 FIT501=1.725583 FIT502=1.292046 FIT503=0.7351407 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.665972 PIT503=189.1022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:03_AM FIT101=2.428018 LIT101=839.3025 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.67155 FIT301=2.208884 LIT301=809.2476 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717105 LIT401=810.2922 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.872853 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.724814 FIT502=1.286282 FIT503=0.7351407 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.665972 PIT503=189.1022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:04_AM FIT101=2.428018 LIT101=839.3025 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.73238 FIT301=2.208884 LIT301=808.5267 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717105 LIT401=810.5614 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.872853 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.724814 FIT502=1.286282 FIT503=0.7351407 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.665972 PIT503=189.0861 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:05_AM FIT101=2.444031 LIT101=839.695 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.73558 FIT301=2.208884 LIT301=808.5267 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717105 LIT401=810.6383 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.872853 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.724814 FIT502=1.283592 FIT503=0.7351407 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.665972 PIT503=189.006 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:06_AM FIT101=2.496237 LIT101=839.3025 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.75159 FIT301=2.208884 LIT301=808.3665 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.715824 LIT401=810.5999 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.872853 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.724814 FIT502=1.271423 FIT503=0.7351407 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.665972 PIT503=189.006 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:07_AM FIT101=2.528264 LIT101=840.0483 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.70677 FIT301=2.208628 LIT301=807.1248 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.715567 LIT401=810.9844 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.724814 FIT502=1.271295 FIT503=0.7351407 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.69801 PIT503=189.006 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:08_AM FIT101=2.575345 LIT101=840.7941 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.66835 FIT301=2.207731 LIT301=806.564 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.715567 LIT401=810.7921 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.726737 FIT502=1.271295 FIT503=0.7351407 FIT504=0.3075937 P501=2.0 P502=1.0 PIT501=250.4005 PIT502=1.69801 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:09_AM FIT101=2.60481 LIT101=841.4221 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.66835 FIT301=2.207091 LIT301=805.6027 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717105 LIT401=811.0997 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.726737 FIT502=1.28372 FIT503=0.7351407 FIT504=0.306761 P501=2.0 P502=1.0 PIT501=250.4005 PIT502=1.69801 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:10_AM FIT101=2.636198 LIT101=842.0502 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.66835 FIT301=2.20645 LIT301=805.082 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=811.0997 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.728019 FIT502=1.292174 FIT503=0.7351407 FIT504=0.306761 P501=2.0 P502=1.0 PIT501=250.4005 PIT502=1.69801 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:11_AM FIT101=2.65061 LIT101=842.6782 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.72277 FIT301=2.20645 LIT301=804.5613 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=811.4843 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.728147 FIT502=1.292174 FIT503=0.7351407 FIT504=0.3081703 P501=2.0 P502=1.0 PIT501=250.4005 PIT502=1.69801 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:12_AM FIT101=2.654133 LIT101=843.424 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.72277 FIT301=2.209909 LIT301=803.9205 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=811.4843 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.07383 FIT501=1.728147 FIT502=1.292174 FIT503=0.7351407 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.4005 PIT502=1.69801 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:13_AM FIT101=2.654133 LIT101=843.8558 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.72277 FIT301=2.209909 LIT301=804.1207 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=812.0995 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.07383 FIT501=1.727506 FIT502=1.281158 FIT503=0.7351407 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.3365 PIT502=1.69801 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:14_AM FIT101=2.628511 LIT101=844.7586 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.69396 FIT301=2.209909 LIT301=803.3998 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=812.3302 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=11.84312 FIT501=1.726737 FIT502=1.280646 FIT503=0.7351407 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
