timestamp,node_id,voltage_level,frequency_signal,power_flow,reactive_power,communication_log_size,access_behavior,temporal_entropy,spectral_energy,spatial_correlation,wavelet_coeff_avg,wavelet_coeff_std,threat_probability,attack_type,risk_score,uncertainty,policy_action,reward_value,ip_mutation,port_rotation,env_diversification,mtd_strategy_used,attack_detected
2024-01-03 22:00:00,N46,248.28,50.07,101.08,33.74,8903,login,0.49,19.36,0.47,-0.057,0.06,0.18,MITM,0.18,0.35,alert_operator,0.23,1,0,0,Env,1
2024-01-03 22:15:00,N43,231.04,50.08,117.74,25.99,8216,file_access,0.89,10.78,0.51,-0.066,0.14,0.32,Insider,0.93,0.26,alert_operator,0.08,1,0,0,Port,1
2024-01-03 22:30:00,N42,225.48,49.97,117.92,30.26,1137,login,0.6,13.03,0.82,-0.223,0.21,0.43,Insider,0.41,0.15,restrict_access,0.7,1,0,1,IP+Env,1
2024-01-03 22:45:00,N50,233.59,49.68,119.06,21.96,4153,file_access,0.44,11.9,0.57,-0.298,0.376,0.97,MITM,0.68,0.37,increase_monitoring,0.29,0,0,1,None,0
2024-01-03 23:00:00,N3,226.52,49.77,103.22,30.42,8503,logout,0.96,13.36,0.46,-0.03,0.406,0.52,False Data Injection,0.68,0.39,alert_operator,0.44,1,0,0,Port,1
2024-01-03 23:15:00,N28,218.98,49.76,108.11,26.68,1358,login,0.79,19.51,0.32,0.33,0.36,0.95,None,0.42,0.15,isolate_node,0.05,0,0,0,Env,1
2024-01-03 23:30:00,N40,227.8,49.93,90.41,33.65,4292,login,0.96,10.14,0.2,-0.042,0.244,0.69,Insider,0.79,0.16,isolate_node,0.29,0,0,0,Port,1
2024-01-03 23:45:00,N26,216.83,49.8,110.44,21.96,5927,command_exec,0.85,18.66,0.6,-0.943,0.339,0.74,Insider,0.89,0.14,restrict_access,0.39,0,0,0,IP+Env,1
2024-01-04 00:00:00,N46,229.63,49.93,102.81,40.33,8613,command_exec,0.59,14.22,0.54,-0.299,0.017,0.81,Insider,0.53,0.48,restrict_access,0.97,0,0,1,Env,1
2024-01-04 00:15:00,N32,230.72,50.26,79.34,29.16,9949,login,0.59,14.31,0.28,-0.041,0.32,0.76,None,0.34,0.17,alert_operator,0.84,0,1,0,IP+Port,1
2024-01-04 00:30:00,N4,230.43,49.82,78.4,39.51,2811,logout,0.25,9.39,0.86,-0.595,0.182,0.15,Insider,0.8,0.15,alert_operator,0.78,0,1,1,IP,0
2024-01-04 00:45:00,N49,236.14,50.0,118.61,31.11,2445,login,0.74,5.62,0.72,-0.781,0.174,0.14,None,0.87,0.43,increase_monitoring,0.61,1,1,0,IP+Env,0
2024-01-04 01:00:00,N6,242.13,49.99,142.48,40.0,7837,command_exec,0.36,8.14,0.29,-0.594,0.264,0.48,DoS,0.3,0.33,increase_monitoring,0.91,1,0,1,IP+Port,0
2024-01-04 01:15:00,N36,223.78,49.65,69.09,25.61,4299,login,0.22,12.09,0.77,-0.496,0.447,0.08,False Data Injection,0.3,0.41,increase_monitoring,0.03,1,1,1,IP,1
2024-01-04 01:30:00,N27,237.75,50.12,114.18,34.71,8196,logout,0.96,19.38,0.57,-0.472,0.061,0.29,None,0.45,0.44,alert_operator,0.5,0,0,0,IP,0
2024-01-04 01:45:00,N2,238.23,49.95,127.79,24.52,7732,logout,0.32,8.44,0.68,0.251,0.096,0.23,None,0.13,0.09,isolate_node,0.64,0,0,0,None,1
2024-01-04 02:00:00,N37,216.45,49.86,106.66,26.61,8578,file_access,0.58,13.95,0.4,0.808,0.313,0.78,MITM,0.42,0.26,restrict_access,0.82,0,1,1,None,1
2024-01-04 02:15:00,N2,251.01,50.08,99.43,32.75,5237,login,0.66,10.53,0.51,0.012,0.327,0.06,Insider,0.72,0.24,increase_monitoring,0.39,0,1,0,Port,0
2024-01-04 02:30:00,N22,235.71,50.07,116.44,27.48,2761,file_access,0.97,13.21,0.63,0.691,0.393,0.02,MITM,1.0,0.28,increase_monitoring,0.12,1,1,0,IP+Env,0
2024-01-04 02:45:00,N6,225.73,49.81,87.32,23.69,2363,logout,0.97,8.06,0.21,0.022,0.102,0.59,MITM,0.89,0.16,increase_monitoring,0.74,1,1,0,IP,1
2024-01-04 03:00:00,N16,230.97,49.68,96.02,24.15,5717,login,0.82,10.21,0.79,0.454,0.19,0.96,DoS,0.48,0.04,increase_monitoring,0.79,0,1,0,Env,0
2024-01-04 03:15:00,N49,230.49,50.06,43.09,25.78,5015,file_access,0.23,7.62,0.33,-0.718,0.317,0.2,Insider,0.96,0.26,restrict_access,0.7,0,1,0,IP+Port,0
2024-01-04 03:30:00,N17,230.02,50.21,94.25,26.33,2809,login,0.81,10.26,0.9,0.021,0.251,0.98,Zero-Day,0.73,0.24,increase_monitoring,0.25,1,0,1,IP+Env,0
2024-01-04 03:45:00,N14,243.35,50.29,134.2,34.43,7697,file_access,0.73,5.88,0.45,-0.03,0.195,0.47,DoS,0.89,0.5,increase_monitoring,0.17,1,1,1,Port,0
2024-01-04 04:00:00,N43,241.45,49.89,127.61,27.23,1415,command_exec,0.42,17.45,0.28,0.885,0.006,0.57,DoS,0.46,0.28,isolate_node,0.06,1,0,1,IP+Env,1
2024-01-04 04:15:00,N38,252.45,49.72,73.04,31.97,6644,logout,0.42,9.1,0.59,-0.98,0.334,0.16,MITM,0.04,0.21,isolate_node,0.17,0,1,1,Port,0
2024-01-04 04:30:00,N11,220.67,50.29,129.57,23.08,4799,command_exec,0.14,6.54,0.62,0.155,0.156,0.26,None,0.87,0.44,isolate_node,0.56,0,0,0,IP+Env,0
2024-01-04 04:45:00,N29,236.24,50.38,114.47,34.86,1160,logout,0.16,10.09,0.28,0.279,0.496,0.86,Zero-Day,0.52,0.16,isolate_node,0.91,0,0,1,IP,1
2024-01-04 05:00:00,N6,235.99,49.97,46.79,29.18,4117,command_exec,0.57,16.42,0.35,-0.979,0.153,0.2,False Data Injection,0.83,0.2,alert_operator,0.07,1,1,0,Env,1
2024-01-04 05:15:00,N27,241.64,50.08,99.77,22.78,7656,command_exec,0.94,5.71,0.48,-0.629,0.349,0.48,None,0.36,0.27,isolate_node,0.86,0,1,0,IP+Env,0
2024-01-04 05:30:00,N12,243.47,49.99,137.05,33.59,1373,file_access,0.88,17.59,0.32,0.133,0.249,0.02,Insider,0.23,0.07,restrict_access,0.68,1,1,1,Env,1
2024-01-04 05:45:00,N21,219.88,50.25,114.05,33.51,6504,logout,0.47,9.97,0.72,-0.456,0.043,0.54,DoS,0.63,0.4,alert_operator,0.75,0,1,1,Env,1
2024-01-04 06:00:00,N20,227.94,50.13,95.46,28.87,6396,file_access,0.31,13.35,0.66,0.654,0.053,0.68,None,0.07,0.23,restrict_access,0.11,1,1,0,Env,0
2024-01-04 06:15:00,N39,222.08,50.21,112.68,25.35,2785,file_access,0.53,18.2,0.58,-0.789,0.38,0.85,Insider,0.41,0.16,isolate_node,0.06,0,1,0,Env,1
2024-01-04 06:30:00,N49,235.85,50.29,103.84,24.51,9233,logout,0.41,5.0,0.49,-0.179,0.339,0.86,False Data Injection,0.23,0.14,alert_operator,0.03,0,1,1,IP+Port,1
2024-01-04 06:45:00,N36,230.44,50.11,94.07,32.45,1998,command_exec,0.66,9.3,0.46,-0.426,0.303,0.46,Insider,0.29,0.48,increase_monitoring,0.84,0,1,0,IP,0
2024-01-04 07:00:00,N27,231.98,50.03,129.5,29.7,3287,file_access,0.68,12.89,0.87,0.64,0.16,0.6,None,0.05,0.3,restrict_access,0.34,0,0,1,Env,0
2024-01-04 07:15:00,N39,226.82,50.0,91.52,36.55,4697,command_exec,0.3,8.11,0.36,0.74,0.479,0.79,Insider,0.56,0.05,increase_monitoring,0.77,0,1,0,IP+Port,0
2024-01-04 07:30:00,N12,227.2,49.79,78.63,27.29,7423,command_exec,0.71,6.19,0.73,0.772,0.319,0.47,False Data Injection,0.26,0.22,increase_monitoring,0.69,0,1,0,Env,0
2024-01-04 07:45:00,N9,230.48,50.17,121.96,36.37,3341,command_exec,0.85,8.7,0.47,-0.795,0.295,0.25,Insider,0.05,0.39,alert_operator,0.81,1,1,0,Env,0
2024-01-04 08:00:00,N1,215.79,50.06,115.45,34.71,4007,command_exec,0.66,6.52,0.55,-0.675,0.197,0.55,None,0.33,0.17,restrict_access,0.79,1,0,1,Env,0
2024-01-04 08:15:00,N45,212.3,50.24,92.1,38.85,6392,file_access,0.69,11.95,0.24,-0.701,0.396,0.4,False Data Injection,0.0,0.02,restrict_access,0.71,1,0,1,Port,1
2024-01-04 08:30:00,N24,230.78,50.09,108.44,28.57,9238,file_access,0.14,12.5,0.74,0.367,0.377,0.12,None,0.29,0.45,increase_monitoring,0.56,1,0,1,Port,1
2024-01-04 08:45:00,N19,245.07,50.19,96.79,28.62,6888,logout,0.24,12.12,0.82,-0.252,0.264,0.61,Insider,0.94,0.43,increase_monitoring,0.14,1,0,1,None,1
2024-01-04 09:00:00,N16,219.38,50.22,100.87,22.74,4302,login,0.66,8.18,0.6,-0.395,0.119,0.77,MITM,0.08,0.43,restrict_access,0.97,0,0,1,Env,1
2024-01-04 09:15:00,N30,241.52,50.09,90.12,25.65,9943,logout,0.27,11.27,0.24,0.912,0.303,0.17,None,0.37,0.15,alert_operator,0.22,1,1,0,Port,1
2024-01-04 09:30:00,N48,228.75,50.02,102.92,30.96,1369,file_access,0.23,19.36,0.53,0.488,0.378,0.93,Insider,0.58,0.38,increase_monitoring,0.16,1,1,0,IP+Port,1
2024-01-04 09:45:00,N7,229.24,50.17,94.28,30.08,9318,command_exec,0.31,14.93,0.37,0.319,0.234,0.39,False Data Injection,0.9,0.09,isolate_node,0.69,0,1,0,IP,0
2024-01-04 10:00:00,N44,221.24,49.84,122.36,34.55,2862,command_exec,0.79,12.82,0.76,-0.14,0.229,0.73,MITM,0.29,0.25,isolate_node,0.31,1,0,1,Env,1
2024-01-04 10:15:00,N43,225.8,49.89,118.53,32.07,3778,login,0.34,9.98,0.64,0.472,0.43,0.79,Zero-Day,0.41,0.42,increase_monitoring,0.55,0,1,0,IP,1
2024-01-04 10:30:00,N46,221.88,49.95,128.82,30.46,2452,command_exec,0.77,8.88,0.25,0.478,0.108,0.2,Insider,0.66,0.41,increase_monitoring,0.61,0,0,1,IP,0
2024-01-04 10:45:00,N40,220.25,49.96,73.66,31.99,2547,file_access,0.1,18.49,0.52,0.322,0.355,0.71,Zero-Day,0.17,0.49,increase_monitoring,0.55,0,1,0,Env,0
2024-01-04 11:00:00,N45,228.8,50.42,118.09,45.32,9652,file_access,0.36,18.12,0.3,-0.828,0.042,0.24,DoS,0.1,0.4,restrict_access,0.73,1,0,1,IP+Env,1
2024-01-04 11:15:00,N33,239.87,49.98,83.84,34.49,1954,command_exec,0.43,10.84,0.23,-0.927,0.372,0.75,MITM,0.85,0.21,alert_operator,0.4,0,1,0,IP,0
2024-01-04 11:30:00,N28,243.96,49.9,100.6,28.18,5537,logout,0.81,19.6,0.69,-0.182,0.217,0.84,DoS,0.39,0.44,restrict_access,0.46,1,0,0,IP+Port,1
2024-01-04 11:45:00,N33,214.3,50.28,95.4,29.03,4631,file_access,0.33,7.98,0.71,0.28,0.436,0.7,Insider,0.66,0.39,restrict_access,0.13,0,0,1,Env,0
2024-01-04 12:00:00,N18,240.54,50.05,88.81,33.77,5819,login,0.73,6.91,0.45,0.789,0.156,0.96,Zero-Day,0.79,0.48,alert_operator,0.03,0,0,0,IP+Port,0
2024-01-04 12:15:00,N15,237.33,50.25,121.28,25.98,4522,file_access,0.98,18.34,0.36,0.391,0.275,0.92,MITM,0.22,0.28,alert_operator,0.77,1,1,1,Env,1
2024-01-04 12:30:00,N37,251.57,50.19,104.43,27.72,9458,command_exec,0.81,10.75,0.65,-0.072,0.335,0.62,Insider,0.7,0.39,alert_operator,0.1,1,1,1,None,1
2024-01-04 12:45:00,N33,226.98,50.15,70.92,31.43,7402,command_exec,0.89,11.39,0.84,0.436,0.354,0.47,None,0.13,0.04,alert_operator,0.21,1,0,0,Env,0
2024-01-04 13:00:00,N44,220.53,49.55,84.84,25.23,1064,login,0.81,6.38,0.86,-0.655,0.239,0.6,False Data Injection,0.1,0.27,alert_operator,0.99,1,0,1,IP+Port,0
2024-01-04 13:15:00,N38,229.77,49.78,98.99,24.36,7364,command_exec,0.7,13.87,0.28,-0.935,0.188,0.01,Insider,0.92,0.48,isolate_node,0.87,0,1,0,Env,1
2024-01-04 13:30:00,N11,236.85,49.87,95.21,22.91,9027,file_access,0.33,6.08,0.31,0.81,0.358,0.32,MITM,0.14,0.43,isolate_node,0.17,0,0,1,Port,0
2024-01-04 13:45:00,N3,243.66,49.79,81.52,26.56,5572,file_access,0.31,6.39,0.61,-0.067,0.356,0.28,False Data Injection,0.32,0.47,increase_monitoring,0.45,0,0,1,IP+Port,0
2024-01-04 14:00:00,N27,235.32,50.02,82.66,33.76,3643,logout,0.89,8.28,0.74,0.301,0.096,0.63,False Data Injection,0.09,0.27,restrict_access,0.48,0,1,1,IP+Env,1
2024-01-04 14:15:00,N49,223.8,49.99,57.97,29.97,2754,login,0.59,14.75,0.75,0.32,0.429,0.39,MITM,0.3,0.49,isolate_node,0.33,1,0,0,IP+Port,0
2024-01-04 14:30:00,N37,242.11,49.97,115.65,20.84,9384,file_access,0.32,9.78,0.31,-0.105,0.233,0.48,DoS,0.86,0.02,increase_monitoring,0.75,0,1,0,IP+Port,1
2024-01-04 14:45:00,N19,235.96,49.79,93.33,29.81,5116,command_exec,1.0,14.39,0.31,0.176,0.485,0.56,None,0.09,0.27,increase_monitoring,0.18,1,0,1,IP,0
2024-01-04 15:00:00,N28,223.38,49.74,118.32,35.83,4462,file_access,0.61,19.71,0.76,-0.074,0.438,0.33,False Data Injection,0.23,0.01,increase_monitoring,0.97,0,0,1,Env,1
2024-01-04 15:15:00,N32,230.44,50.02,102.61,30.74,4120,file_access,0.67,6.74,0.51,-0.43,0.017,0.75,False Data Injection,0.65,0.19,alert_operator,0.85,0,1,1,Port,1
2024-01-04 15:30:00,N45,223.69,50.09,82.27,31.62,9008,file_access,0.13,12.56,0.28,0.082,0.391,0.55,DoS,0.38,0.21,isolate_node,0.27,0,0,1,IP,0
2024-01-04 15:45:00,N41,234.22,50.09,80.23,30.54,6149,file_access,0.81,14.74,0.59,-0.713,0.414,0.84,Zero-Day,0.7,0.47,isolate_node,0.19,0,0,1,Port,1
2024-01-04 16:00:00,N38,233.86,49.98,106.27,27.54,8023,login,0.61,14.05,0.35,-0.777,0.345,0.43,None,0.65,0.11,isolate_node,0.09,1,0,1,IP,0
2024-01-04 16:15:00,N8,217.28,49.91,126.6,30.44,5617,file_access,0.8,15.92,0.52,-0.674,0.26,0.21,MITM,0.99,0.49,restrict_access,0.83,0,0,1,Env,0
2024-01-04 16:30:00,N8,231.21,49.68,81.21,23.21,7917,login,0.15,5.15,0.4,0.66,0.152,0.15,None,0.8,0.17,alert_operator,0.83,1,1,1,Env,1
2024-01-04 16:45:00,N30,220.56,50.14,57.9,32.99,6645,login,0.3,11.08,0.55,0.759,0.223,0.2,None,0.82,0.22,alert_operator,0.26,0,0,0,IP+Env,0
2024-01-04 17:00:00,N44,252.77,49.89,95.28,28.61,6724,file_access,0.97,12.18,0.5,0.74,0.171,0.68,None,0.81,0.17,alert_operator,0.33,1,0,1,IP+Port,1
2024-01-04 17:15:00,N38,232.5,50.05,103.57,24.94,9901,command_exec,0.54,18.07,0.26,-0.767,0.465,0.36,DoS,0.38,0.14,increase_monitoring,0.32,0,1,1,IP+Port,0
2024-01-04 17:30:00,N35,234.52,50.26,111.91,38.45,5806,login,0.71,9.97,0.85,-0.579,0.378,0.5,DoS,0.37,0.45,restrict_access,0.87,1,1,1,Env,0
2024-01-04 17:45:00,N8,219.79,49.8,78.31,22.48,8265,login,0.68,18.27,0.63,0.705,0.407,0.12,MITM,0.59,0.38,increase_monitoring,0.58,1,1,1,IP,1
2024-01-04 18:00:00,N6,222.84,50.0,122.18,34.95,3914,file_access,0.35,17.24,0.55,0.74,0.369,0.88,None,0.43,0.31,alert_operator,0.49,0,0,0,Port,1
2024-01-04 18:15:00,N23,243.54,49.91,97.85,33.2,5556,login,0.21,10.85,0.83,0.634,0.155,0.32,Insider,0.16,0.09,restrict_access,0.65,1,0,1,IP,1
2024-01-04 18:30:00,N14,236.39,50.4,85.42,27.87,3729,logout,0.11,16.98,0.27,-0.931,0.187,0.5,False Data Injection,0.95,0.48,alert_operator,0.1,0,1,0,IP+Port,0
2024-01-04 18:45:00,N17,238.45,50.09,102.31,32.2,3293,logout,0.57,6.51,0.31,-0.796,0.088,0.22,None,0.91,0.02,alert_operator,0.32,0,0,0,IP+Env,0
2024-01-04 19:00:00,N46,227.44,50.11,100.23,27.58,6885,logout,0.64,8.37,0.54,-0.368,0.062,0.57,DoS,0.57,0.42,restrict_access,0.88,0,1,0,IP,0
2024-01-04 19:15:00,N42,232.21,50.05,114.16,24.73,1494,login,0.22,17.01,0.84,0.205,0.088,0.22,MITM,0.29,0.38,alert_operator,0.99,0,1,0,IP+Port,1
2024-01-04 19:30:00,N47,215.31,50.15,97.15,40.97,3292,file_access,0.66,8.53,0.71,-0.492,0.409,0.62,Zero-Day,0.25,0.29,restrict_access,0.3,1,0,1,IP+Env,1
2024-01-04 19:45:00,N16,225.68,50.11,95.71,22.83,3907,login,0.23,7.6,0.87,0.245,0.456,0.79,None,0.83,0.43,increase_monitoring,0.71,1,1,1,None,0
2024-01-04 20:00:00,N3,216.93,50.27,100.33,24.17,9582,file_access,0.78,10.39,0.43,0.06,0.071,0.36,Zero-Day,0.9,0.43,restrict_access,0.27,1,1,1,None,1
2024-01-04 20:15:00,N16,236.36,50.27,115.31,32.64,6715,command_exec,0.72,7.01,0.86,-0.72,0.004,0.54,Zero-Day,0.1,0.45,alert_operator,0.52,1,1,1,IP+Port,1
2024-01-04 20:30:00,N7,252.54,50.1,70.58,25.31,4930,login,0.92,17.8,0.31,0.647,0.314,0.33,MITM,0.87,0.36,restrict_access,0.96,1,0,1,None,1
2024-01-04 20:45:00,N33,220.4,49.82,91.68,34.64,5195,file_access,0.9,8.03,0.26,0.774,0.419,0.96,MITM,0.51,0.19,isolate_node,0.51,1,1,1,IP+Port,0
2024-01-04 21:00:00,N49,242.0,50.06,113.12,35.88,9936,login,0.43,16.93,0.79,-0.255,0.297,0.42,DoS,0.79,0.31,increase_monitoring,0.7,0,0,1,None,0
2024-01-04 21:15:00,N46,220.96,50.09,113.72,30.15,7043,logout,0.62,13.6,0.46,0.635,0.332,0.13,None,0.27,0.02,restrict_access,0.86,0,1,0,IP+Port,1
2024-01-04 21:30:00,N45,228.26,49.58,96.55,32.19,7697,logout,0.47,17.88,0.53,-0.127,0.122,0.53,MITM,0.99,0.3,isolate_node,0.11,0,0,0,IP,0
2024-01-04 21:45:00,N22,230.1,49.93,91.31,33.69,5645,login,0.33,9.27,0.29,-0.764,0.159,0.9,Insider,0.58,0.43,alert_operator,0.86,0,1,0,Port,1
2024-01-04 22:00:00,N5,224.87,49.96,133.48,35.27,7981,command_exec,0.89,11.93,0.25,-0.166,0.204,0.28,None,0.16,0.18,restrict_access,0.81,0,0,0,Env,1
2024-01-04 22:15:00,N43,231.83,49.99,120.84,34.27,6202,logout,0.59,19.81,0.79,-0.973,0.167,0.25,False Data Injection,0.36,0.19,increase_monitoring,0.93,1,0,0,IP+Env,0
2024-01-04 22:30:00,N46,210.36,49.82,100.11,28.81,7486,file_access,0.61,10.97,0.21,0.258,0.47,0.47,False Data Injection,0.04,0.31,isolate_node,0.15,1,1,1,IP,1
2024-01-04 22:45:00,N11,222.98,49.96,80.18,26.52,2020,command_exec,0.72,9.84,0.27,0.994,0.151,0.48,MITM,0.93,0.27,isolate_node,0.64,0,1,0,IP+Env,1
2024-01-04 23:00:00,N23,226.03,50.14,123.21,29.89,3182,logout,0.48,17.28,0.45,0.83,0.307,0.14,False Data Injection,0.79,0.23,isolate_node,0.17,0,0,1,IP+Port,1
2024-01-04 23:15:00,N29,218.39,49.73,89.65,33.59,7715,login,0.53,9.39,0.83,-0.136,0.215,0.33,None,0.33,0.14,alert_operator,0.54,1,0,1,IP+Port,0
2024-01-04 23:30:00,N21,220.02,50.09,101.87,17.85,9588,logout,0.82,18.54,0.79,0.204,0.076,0.64,None,0.75,0.31,increase_monitoring,0.21,1,1,0,Port,0
2024-01-04 23:45:00,N29,222.41,50.12,103.09,32.73,7767,logout,0.59,6.83,0.48,0.712,0.343,0.92,MITM,0.59,0.2,restrict_access,0.94,0,0,1,Env,1
2024-01-05 00:00:00,N13,211.73,49.84,129.17,24.74,4301,login,0.86,7.65,0.25,-0.717,0.239,0.36,None,0.54,0.28,restrict_access,0.51,1,1,1,None,1
2024-01-05 00:15:00,N6,227.96,50.26,119.65,34.25,6887,login,0.89,10.31,0.81,0.242,0.448,0.97,False Data Injection,0.06,0.25,restrict_access,0.83,0,0,1,IP+Port,0
2024-01-05 00:30:00,N49,234.43,49.51,74.32,33.47,9456,command_exec,1.0,17.42,0.72,-0.745,0.461,0.78,MITM,0.33,0.12,restrict_access,0.71,0,0,0,Port,0
2024-01-05 00:45:00,N6,231.63,50.25,68.66,30.51,2372,command_exec,0.31,11.41,0.26,-0.168,0.28,0.53,Insider,0.13,0.2,restrict_access,0.13,1,1,1,IP,1
2024-01-05 01:00:00,N42,236.29,49.86,166.36,26.22,7654,command_exec,0.52,8.79,0.27,0.349,0.292,0.8,Zero-Day,0.11,0.36,alert_operator,0.42,0,1,0,Env,0
2024-01-05 01:15:00,N7,236.46,49.77,117.03,32.49,4771,command_exec,0.73,17.15,0.48,-0.891,0.276,0.61,None,0.82,0.22,increase_monitoring,0.68,0,0,0,None,0
2024-01-05 01:30:00,N9,229.16,50.28,98.82,27.87,2683,login,0.34,10.19,0.61,0.003,0.083,0.6,DoS,0.66,0.09,increase_monitoring,0.27,1,0,1,IP,1
2024-01-05 01:45:00,N1,235.5,50.11,110.69,31.04,9328,file_access,0.82,16.46,0.32,0.635,0.074,0.83,False Data Injection,0.25,0.19,alert_operator,0.04,1,1,1,IP+Port,0
2024-01-05 02:00:00,N33,233.32,49.74,110.82,41.24,9029,file_access,0.41,7.43,0.64,-0.83,0.23,0.11,Zero-Day,0.29,0.05,restrict_access,0.54,0,0,1,Port,1
2024-01-05 02:15:00,N24,227.28,49.97,81.76,29.25,4208,file_access,0.63,17.62,0.31,0.774,0.15,0.68,None,0.22,0.11,restrict_access,0.47,1,0,1,Port,0
2024-01-05 02:30:00,N7,220.45,49.89,66.95,37.17,7028,login,0.84,10.62,0.76,-0.544,0.234,0.39,DoS,0.55,0.26,isolate_node,0.96,0,0,1,IP+Env,1
2024-01-05 02:45:00,N16,242.94,50.18,107.96,26.73,2343,logout,0.49,13.05,0.83,-0.685,0.242,0.94,False Data Injection,0.33,0.16,alert_operator,0.77,1,0,1,IP+Env,1
2024-01-05 03:00:00,N29,218.21,49.78,95.4,29.72,2868,file_access,0.72,16.96,0.41,-0.36,0.486,0.06,DoS,0.22,0.02,isolate_node,0.45,1,1,1,Port,0
2024-01-05 03:15:00,N32,233.75,49.77,105.44,27.69,2956,file_access,0.26,17.46,0.64,0.472,0.053,0.45,None,0.9,0.26,restrict_access,0.1,1,0,1,Env,0
2024-01-05 03:30:00,N31,214.53,49.84,97.31,27.34,5974,command_exec,0.79,9.53,0.51,0.344,0.437,0.67,Zero-Day,0.98,0.24,isolate_node,0.39,0,1,0,IP+Port,0
2024-01-05 03:45:00,N19,204.85,49.86,77.61,35.32,4731,file_access,0.61,15.39,0.53,-0.807,0.298,0.99,Insider,0.28,0.43,restrict_access,0.8,1,1,0,IP+Port,1
2024-01-05 04:00:00,N49,237.13,50.11,109.16,25.61,8961,login,0.8,12.98,0.88,-0.744,0.284,0.56,False Data Injection,0.93,0.13,isolate_node,0.91,1,1,0,IP+Env,1
2024-01-05 04:15:00,N20,222.66,49.74,84.51,31.74,8155,login,0.97,10.51,0.77,0.598,0.3,0.49,None,0.51,0.3,restrict_access,0.56,0,0,1,IP+Env,1
2024-01-05 04:30:00,N32,232.06,50.03,99.26,36.85,7461,logout,0.53,6.42,0.23,0.031,0.479,0.52,None,0.08,0.09,alert_operator,0.97,0,1,1,IP+Env,0
2024-01-05 04:45:00,N8,242.0,50.01,130.08,27.09,9593,file_access,0.87,15.04,0.79,-0.597,0.314,0.31,Insider,0.42,0.35,isolate_node,0.01,0,1,0,IP+Port,0
2024-01-05 05:00:00,N7,221.79,50.18,98.55,30.39,8118,logout,0.71,5.43,0.71,-0.588,0.33,0.8,MITM,0.34,0.47,restrict_access,0.65,1,1,1,IP,1
2024-01-05 05:15:00,N22,245.0,49.83,108.33,21.5,5635,command_exec,0.59,15.28,0.77,0.633,0.132,0.29,Zero-Day,0.28,0.09,isolate_node,0.42,0,0,1,IP+Port,0
2024-01-05 05:30:00,N31,236.31,50.13,85.66,26.15,5235,file_access,0.73,8.01,0.5,0.008,0.281,0.59,Zero-Day,0.83,0.46,restrict_access,0.03,1,0,1,IP+Env,1
2024-01-05 05:45:00,N43,211.49,50.48,116.87,25.28,6481,logout,0.62,11.27,0.57,0.568,0.309,0.32,DoS,0.35,0.2,restrict_access,0.75,1,0,0,Env,1
2024-01-05 06:00:00,N5,239.6,50.07,84.08,25.04,5053,command_exec,0.78,14.57,0.54,-0.938,0.092,0.08,False Data Injection,0.48,0.16,restrict_access,0.55,1,1,0,None,0
2024-01-05 06:15:00,N5,250.94,50.22,90.83,22.38,2255,logout,0.46,17.36,0.22,-0.043,0.117,0.42,False Data Injection,0.56,0.01,isolate_node,0.91,1,0,0,Env,1
2024-01-05 06:30:00,N33,241.98,49.4,100.15,18.84,1895,file_access,0.31,17.29,0.21,0.374,0.347,0.45,Zero-Day,0.13,0.15,restrict_access,0.96,0,1,1,IP,0
2024-01-05 06:45:00,N46,230.11,50.16,100.34,32.43,6594,login,0.96,14.61,0.6,-0.836,0.277,0.37,False Data Injection,0.1,0.23,increase_monitoring,0.09,1,1,1,Env,0
2024-01-05 07:00:00,N23,234.37,49.9,90.54,35.28,1176,command_exec,0.38,16.95,0.67,0.697,0.036,0.22,DoS,0.78,0.12,isolate_node,0.04,1,0,1,Env,1
2024-01-05 07:15:00,N26,233.8,50.18,85.01,23.34,1638,login,0.99,9.7,0.69,0.429,0.235,0.89,DoS,0.12,0.45,isolate_node,0.53,1,1,1,IP+Env,0
2024-01-05 07:30:00,N11,252.39,50.05,109.61,35.85,3072,command_exec,0.44,15.67,0.48,0.012,0.315,0.94,None,0.13,0.03,isolate_node,0.42,0,1,1,IP,1
2024-01-05 07:45:00,N45,209.21,50.01,116.29,33.55,6677,login,0.53,5.11,0.34,-0.017,0.097,0.11,None,0.87,0.4,restrict_access,0.19,0,1,1,Env,0
2024-01-05 08:00:00,N38,225.43,50.05,99.1,39.25,1220,file_access,0.72,8.68,0.36,0.476,0.468,0.95,MITM,0.12,0.04,alert_operator,0.45,0,0,1,Port,1
2024-01-05 08:15:00,N30,249.0,49.85,115.49,20.43,8977,file_access,0.33,14.12,0.86,0.737,0.272,0.01,Insider,0.45,0.04,alert_operator,0.85,1,0,0,None,0
2024-01-05 08:30:00,N15,244.37,49.75,84.37,28.65,3489,file_access,0.43,10.3,0.24,-0.788,0.242,0.09,Zero-Day,0.82,0.03,restrict_access,0.12,0,1,0,IP+Port,1
2024-01-05 08:45:00,N49,216.95,50.18,91.05,40.92,4235,command_exec,0.58,17.51,0.76,-0.376,0.165,0.4,Zero-Day,0.65,0.06,alert_operator,0.99,1,1,1,IP,1
2024-01-05 09:00:00,N5,248.85,49.83,135.56,18.79,4338,login,0.12,5.67,0.62,-0.368,0.417,0.82,Insider,0.44,0.08,alert_operator,0.39,1,0,0,IP+Port,1
