LineId,Content
57,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:10_AM FIT101=2.636198 LIT101=842.0502 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.66835 FIT301=2.20645 LIT301=805.082 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=811.0997 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.728019 FIT502=1.292174 FIT503=0.7351407 FIT504=0.306761 P501=2.0 P502=1.0 PIT501=250.4005 PIT502=1.69801 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
58,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:11_AM FIT101=2.65061 LIT101=842.6782 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.72277 FIT301=2.20645 LIT301=804.5613 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=811.4843 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.728147 FIT502=1.292174 FIT503=0.7351407 FIT504=0.3081703 P501=2.0 P502=1.0 PIT501=250.4005 PIT502=1.69801 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
59,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:12_AM FIT101=2.654133 LIT101=843.424 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.72277 FIT301=2.209909 LIT301=803.9205 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=811.4843 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.07383 FIT501=1.728147 FIT502=1.292174 FIT503=0.7351407 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.4005 PIT502=1.69801 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
60,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:13_AM FIT101=2.654133 LIT101=843.8558 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.72277 FIT301=2.209909 LIT301=804.1207 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=812.0995 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.07383 FIT501=1.727506 FIT502=1.281158 FIT503=0.7351407 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.3365 PIT502=1.69801 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
61,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:14_AM FIT101=2.628511 LIT101=844.7586 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.69396 FIT301=2.209909 LIT301=803.3998 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=812.3302 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=11.84312 FIT501=1.726737 FIT502=1.280646 FIT503=0.7351407 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
62,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:15_AM FIT101=2.620824 LIT101=844.9156 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.69396 FIT301=2.209909 LIT301=802.5987 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=812.7531 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=11.84312 FIT501=1.726737 FIT502=1.280646 FIT503=0.7351407 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.1923 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
63,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:16_AM FIT101=2.606412 LIT101=845.5829 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.73878 FIT301=2.209909 LIT301=801.9578 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=813.0223 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.725455 FIT502=1.281927 FIT503=0.7357808 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.1923 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
64,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:17_AM FIT101=2.593601 LIT101=846.0147 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.74838 FIT301=2.209909 LIT301=801.1968 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=813.7144 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.725455 FIT502=1.282439 FIT503=0.7357808 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.1923 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
65,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:18_AM FIT101=2.5699 LIT101=846.682 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.74838 FIT301=2.209909 LIT301=800.8764 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=813.5222 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.725455 FIT502=1.282439 FIT503=0.7378293 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.1923 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
66,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:19_AM FIT101=2.549723 LIT101=846.9568 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.73238 FIT301=2.209909 LIT301=800.5159 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.715439 LIT401=813.676 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.725455 FIT502=1.279877 FIT503=0.7387255 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.1923 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
67,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:20_AM FIT101=2.528264 LIT101=847.7418 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.68756 FIT301=2.208116 LIT301=800.1154 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.713901 LIT401=814.2912 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.725455 FIT502=1.263994 FIT503=0.7357808 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0801 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
68,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:21_AM FIT101=2.516414 LIT101=848.1343 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.68756 FIT301=2.208116 LIT301=799.7549 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.713645 LIT401=814.445 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.724942 FIT502=1.261432 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
69,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:22_AM FIT101=2.496877 LIT101=848.6839 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.72598 FIT301=2.208116 LIT301=799.3143 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=814.8295 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.724045 FIT502=1.261432 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
70,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:23_AM FIT101=2.481504 LIT101=849.5082 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.75159 FIT301=2.209653 LIT301=799.1541 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=814.8295 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.261432 FIT503=0.7355248 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.69801 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
71,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:24_AM FIT101=2.461006 LIT101=849.8222 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.75159 FIT301=2.209653 LIT301=798.9138 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=815.3294 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.272192 FIT503=0.7377012 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.69801 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
72,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:25_AM FIT101=2.449156 LIT101=850.8035 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.75159 FIT301=2.209653 LIT301=798.5933 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=815.5217 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.272192 FIT503=0.7377012 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.69801 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
73,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:26_AM FIT101=2.433462 LIT101=851.0391 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.7996 FIT301=2.209653 LIT301=798.353 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=815.5986 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.272192 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.585878 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
74,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:27_AM FIT101=2.433462 LIT101=851.0391 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.7996 FIT301=2.209653 LIT301=798.353 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=815.5986 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.272192 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.585878 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
75,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:28_AM FIT101=2.427057 LIT101=851.5101 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.7996 FIT301=2.209653 LIT301=797.7522 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=815.7908 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.266428 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.585878 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
76,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:29_AM FIT101=2.427057 LIT101=851.9811 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.73238 FIT301=2.209653 LIT301=797.4718 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=816.1754 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.261944 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.585878 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
77,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:30_AM FIT101=2.438267 LIT101=852.7662 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=319.9949 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.70997 FIT301=2.207731 LIT301=797.2715 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=816.3292 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.261432 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.649953 PIT503=188.8138 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
78,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:31_AM FIT101=2.480223 LIT101=853.0802 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=319.9949 FIT201=0.0 MV201=2.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.70037 FIT301=2.206835 LIT301=796.9911 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712876 LIT401=816.3676 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.261432 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.649953 PIT503=188.8138 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
79,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:32_AM FIT101=2.524101 LIT101=854.3363 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=319.9949 FIT201=0.0 MV201=2.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.70037 FIT301=2.206835 LIT301=796.7909 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.713004 LIT401=816.3292 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3735 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.270783 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.649953 PIT503=188.8138 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
80,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:33_AM FIT101=2.563174 LIT101=855.0036 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=319.9949 FIT201=0.02037613 MV201=2.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.70037 FIT301=2.206835 LIT301=796.3904 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.4219 FIT401=1.713004 LIT401=816.3292 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3735 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.286153 FIT503=0.7355248 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.649953 PIT503=188.8138 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
81,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:34_AM FIT101=2.60417 LIT101=855.5531 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=319.9949 FIT201=0.1724922 MV201=2.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.70037 FIT301=2.206835 LIT301=795.7095 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.4219 FIT401=1.713004 LIT401=816.5214 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3735 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.289228 FIT503=0.7355248 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.649953 PIT503=188.8138 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
82,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:35_AM FIT101=2.628511 LIT101=855.8279 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=319.9949 FIT201=0.4093166 MV201=2.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.70037 FIT301=2.206835 LIT301=795.1888 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.4219 FIT401=1.713004 LIT401=816.4061 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874135 AIT502=143.3735 AIT503=262.3686 AIT504=12.15073 FIT501=1.724686 FIT502=1.282311 FIT503=0.7355248 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.826162 PIT503=188.8138 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
83,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:36_AM FIT101=2.654774 LIT101=856.77 MV101=2.0 P101=2.0 P102=1.0 AIT201=263.9067 AIT202=8.46533 AIT203=320.2 FIT201=0.7616057 MV201=2.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.70037 FIT301=2.210037 LIT301=794.3076 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.3707 FIT401=1.714926 LIT401=816.2907 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874135 AIT502=143.7324 AIT503=262.3686 AIT504=11.88157 FIT501=1.724686 FIT502=1.281158 FIT503=0.7355248 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.8238 PIT502=1.826162 PIT503=188.7657 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
84,DATASET=SWAT TIMESTAMP=28/12/2015_10:30:37_AM FIT101=2.660859 LIT101=857.1232 MV101=2.0 P101=2.0 P102=1.0 AIT201=264.4194 AIT202=8.46533 AIT203=320.7639 FIT201=1.252683 MV201=2.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.70997 FIT301=2.210037 LIT301=793.7068 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.3707 FIT401=1.714542 LIT401=815.9062 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874135 AIT502=143.7324 AIT503=262.3686 AIT504=11.88157 FIT501=1.724686 FIT502=1.281158 FIT503=0.7355248 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.7597 PIT502=1.826162 PIT503=188.6055 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
