LineId,Content,EventTemplate
55,DATASET=SG_SECURITY NODE=N16 ACCESS=command_exec ATTACK_TYPE=Insider POLICY=isolate_node MTD=UNKNOWN ATTACK_DETECTED=0 VOLTAGE=234.44 FREQUENCY=49.96 POWER_FLOW=111.02 REACTIVE_POWER=25.12 COMM_SIZE=4871 THREAT_PROB=0.79 RISK_SCORE=0.93 UNCERTAINTY=0.29 TEMPORAL_ENTROPY=0.23 SPECTRAL_ENERGY=19.79 SPATIAL_CORR=0.52,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=Insider POLICY=isolate_node MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
56,DATASET=SG_SECURITY NODE=N24 ACCESS=command_exec ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=IP+Port ATTACK_DETECTED=1 VOLTAGE=228.9 FREQUENCY=49.83 POWER_FLOW=97.68 REACTIVE_POWER=31.55 COMM_SIZE=8761 THREAT_PROB=0.52 RISK_SCORE=0.64 UNCERTAINTY=0.36 TEMPORAL_ENTROPY=0.52 SPECTRAL_ENERGY=19.97 SPATIAL_CORR=0.77,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
57,DATASET=SG_SECURITY NODE=N31 ACCESS=logout ATTACK_TYPE=Insider POLICY=restrict_access MTD=Env ATTACK_DETECTED=0 VOLTAGE=221.17 FREQUENCY=49.94 POWER_FLOW=111.65 REACTIVE_POWER=26.87 COMM_SIZE=5597 THREAT_PROB=0.63 RISK_SCORE=0.35 UNCERTAINTY=0.15 TEMPORAL_ENTROPY=0.56 SPECTRAL_ENERGY=18.74 SPATIAL_CORR=0.24,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=Insider POLICY=restrict_access MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
58,DATASET=SG_SECURITY NODE=N40 ACCESS=command_exec ATTACK_TYPE=Insider POLICY=isolate_node MTD=Port ATTACK_DETECTED=1 VOLTAGE=222.99 FREQUENCY=50.19 POWER_FLOW=79.08 REACTIVE_POWER=33.07 COMM_SIZE=8808 THREAT_PROB=0.38 RISK_SCORE=0.27 UNCERTAINTY=0.04 TEMPORAL_ENTROPY=1.0 SPECTRAL_ENERGY=12.45 SPATIAL_CORR=0.44,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=Insider POLICY=isolate_node MTD=Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
59,DATASET=SG_SECURITY NODE=N31 ACCESS=command_exec ATTACK_TYPE=Insider POLICY=restrict_access MTD=IP+Env ATTACK_DETECTED=0 VOLTAGE=231.59 FREQUENCY=49.75 POWER_FLOW=107.41 REACTIVE_POWER=26.76 COMM_SIZE=5403 THREAT_PROB=0.69 RISK_SCORE=0.07 UNCERTAINTY=0.31 TEMPORAL_ENTROPY=0.69 SPECTRAL_ENERGY=17.26 SPATIAL_CORR=0.39,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=Insider POLICY=restrict_access MTD=IP+Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
60,DATASET=SG_SECURITY NODE=N14 ACCESS=login ATTACK_TYPE=Insider POLICY=restrict_access MTD=UNKNOWN ATTACK_DETECTED=0 VOLTAGE=218.97 FREQUENCY=50.1 POWER_FLOW=98.84 REACTIVE_POWER=33.95 COMM_SIZE=2141 THREAT_PROB=0.81 RISK_SCORE=0.83 UNCERTAINTY=0.23 TEMPORAL_ENTROPY=0.44 SPECTRAL_ENERGY=15.19 SPATIAL_CORR=0.72,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=Insider POLICY=restrict_access MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
61,DATASET=SG_SECURITY NODE=N39 ACCESS=login ATTACK_TYPE=MITM POLICY=isolate_node MTD=Env ATTACK_DETECTED=0 VOLTAGE=224.61 FREQUENCY=49.94 POWER_FLOW=75.25 REACTIVE_POWER=34.89 COMM_SIZE=4820 THREAT_PROB=0.53 RISK_SCORE=0.59 UNCERTAINTY=0.29 TEMPORAL_ENTROPY=0.44 SPECTRAL_ENERGY=13.5 SPATIAL_CORR=0.72,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=MITM POLICY=isolate_node MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
62,DATASET=SG_SECURITY NODE=N24 ACCESS=logout ATTACK_TYPE=MITM POLICY=alert_operator MTD=UNKNOWN ATTACK_DETECTED=1 VOLTAGE=218.14 FREQUENCY=49.94 POWER_FLOW=100.45 REACTIVE_POWER=26.99 COMM_SIZE=3915 THREAT_PROB=0.15 RISK_SCORE=0.72 UNCERTAINTY=0.13 TEMPORAL_ENTROPY=0.28 SPECTRAL_ENERGY=18.66 SPATIAL_CORR=0.25,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=MITM POLICY=alert_operator MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
63,DATASET=SG_SECURITY NODE=N40 ACCESS=logout ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=IP ATTACK_DETECTED=0 VOLTAGE=244.43 FREQUENCY=49.84 POWER_FLOW=97.37 REACTIVE_POWER=27.59 COMM_SIZE=5335 THREAT_PROB=0.64 RISK_SCORE=0.08 UNCERTAINTY=0.09 TEMPORAL_ENTROPY=0.97 SPECTRAL_ENERGY=15.0 SPATIAL_CORR=0.36,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=IP ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
64,DATASET=SG_SECURITY NODE=N48 ACCESS=command_exec ATTACK_TYPE=MITM POLICY=isolate_node MTD=Env ATTACK_DETECTED=0 VOLTAGE=237.22 FREQUENCY=49.78 POWER_FLOW=115.34 REACTIVE_POWER=24.36 COMM_SIZE=3836 THREAT_PROB=0.59 RISK_SCORE=0.16 UNCERTAINTY=0.45 TEMPORAL_ENTROPY=0.56 SPECTRAL_ENERGY=13.85 SPATIAL_CORR=0.8,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=MITM POLICY=isolate_node MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
65,DATASET=SG_SECURITY NODE=N7 ACCESS=login ATTACK_TYPE=MITM POLICY=restrict_access MTD=Env ATTACK_DETECTED=1 VOLTAGE=235.24 FREQUENCY=50.38 POWER_FLOW=88.85 REACTIVE_POWER=23.93 COMM_SIZE=7298 THREAT_PROB=0.1 RISK_SCORE=0.53 UNCERTAINTY=0.16 TEMPORAL_ENTROPY=0.29 SPECTRAL_ENERGY=7.53 SPATIAL_CORR=0.27,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=MITM POLICY=restrict_access MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
66,DATASET=SG_SECURITY NODE=N50 ACCESS=file_access ATTACK_TYPE=MITM POLICY=isolate_node MTD=IP+Port ATTACK_DETECTED=1 VOLTAGE=223.98 FREQUENCY=50.22 POWER_FLOW=78.98 REACTIVE_POWER=30.96 COMM_SIZE=6139 THREAT_PROB=0.3 RISK_SCORE=0.13 UNCERTAINTY=0.03 TEMPORAL_ENTROPY=0.96 SPECTRAL_ENERGY=16.18 SPATIAL_CORR=0.77,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=MITM POLICY=isolate_node MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
67,DATASET=SG_SECURITY NODE=N11 ACCESS=login ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=IP+Port ATTACK_DETECTED=1 VOLTAGE=235.12 FREQUENCY=49.87 POWER_FLOW=93.85 REACTIVE_POWER=29.71 COMM_SIZE=3932 THREAT_PROB=0.98 RISK_SCORE=0.42 UNCERTAINTY=0.35 TEMPORAL_ENTROPY=0.18 SPECTRAL_ENERGY=5.69 SPATIAL_CORR=0.35,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
68,DATASET=SG_SECURITY NODE=N32 ACCESS=login ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=UNKNOWN ATTACK_DETECTED=1 VOLTAGE=218.54 FREQUENCY=49.77 POWER_FLOW=68.92 REACTIVE_POWER=31.66 COMM_SIZE=3911 THREAT_PROB=0.99 RISK_SCORE=0.26 UNCERTAINTY=0.1 TEMPORAL_ENTROPY=0.81 SPECTRAL_ENERGY=11.52 SPATIAL_CORR=0.87,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
69,DATASET=SG_SECURITY NODE=N15 ACCESS=command_exec ATTACK_TYPE=MITM POLICY=restrict_access MTD=IP+Port ATTACK_DETECTED=0 VOLTAGE=240.72 FREQUENCY=50.14 POWER_FLOW=103.67 REACTIVE_POWER=31.7 COMM_SIZE=9650 THREAT_PROB=0.63 RISK_SCORE=0.08 UNCERTAINTY=0.07 TEMPORAL_ENTROPY=0.6 SPECTRAL_ENERGY=16.92 SPATIAL_CORR=0.68,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=MITM POLICY=restrict_access MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
70,DATASET=SG_SECURITY NODE=N8 ACCESS=file_access ATTACK_TYPE=MITM POLICY=restrict_access MTD=Env ATTACK_DETECTED=0 VOLTAGE=217.28 FREQUENCY=49.91 POWER_FLOW=126.6 REACTIVE_POWER=30.44 COMM_SIZE=5617 THREAT_PROB=0.21 RISK_SCORE=0.99 UNCERTAINTY=0.49 TEMPORAL_ENTROPY=0.8 SPECTRAL_ENERGY=15.92 SPATIAL_CORR=0.52,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=MITM POLICY=restrict_access MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
71,DATASET=SG_SECURITY NODE=N48 ACCESS=file_access ATTACK_TYPE=MITM POLICY=restrict_access MTD=IP ATTACK_DETECTED=0 VOLTAGE=216.64 FREQUENCY=50.07 POWER_FLOW=109.08 REACTIVE_POWER=34.3 COMM_SIZE=1160 THREAT_PROB=0.65 RISK_SCORE=0.73 UNCERTAINTY=0.33 TEMPORAL_ENTROPY=0.99 SPECTRAL_ENERGY=15.74 SPATIAL_CORR=0.33,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=MITM POLICY=restrict_access MTD=IP ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
72,DATASET=SG_SECURITY NODE=N44 ACCESS=command_exec ATTACK_TYPE=MITM POLICY=isolate_node MTD=Env ATTACK_DETECTED=1 VOLTAGE=221.24 FREQUENCY=49.84 POWER_FLOW=122.36 REACTIVE_POWER=34.55 COMM_SIZE=2862 THREAT_PROB=0.73 RISK_SCORE=0.29 UNCERTAINTY=0.25 TEMPORAL_ENTROPY=0.79 SPECTRAL_ENERGY=12.82 SPATIAL_CORR=0.76,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=MITM POLICY=isolate_node MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
73,DATASET=SG_SECURITY NODE=N3 ACCESS=login ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=UNKNOWN ATTACK_DETECTED=1 VOLTAGE=225.75 FREQUENCY=49.95 POWER_FLOW=84.19 REACTIVE_POWER=29.89 COMM_SIZE=9682 THREAT_PROB=0.44 RISK_SCORE=0.49 UNCERTAINTY=0.33 TEMPORAL_ENTROPY=0.98 SPECTRAL_ENERGY=11.2 SPATIAL_CORR=0.69,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
74,DATASET=SG_SECURITY NODE=N19 ACCESS=login ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=Port ATTACK_DETECTED=1 VOLTAGE=222.05 FREQUENCY=49.99 POWER_FLOW=88.15 REACTIVE_POWER=33.21 COMM_SIZE=4545 THREAT_PROB=0.64 RISK_SCORE=0.38 UNCERTAINTY=0.24 TEMPORAL_ENTROPY=0.19 SPECTRAL_ENERGY=11.06 SPATIAL_CORR=0.43,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
75,DATASET=SG_SECURITY NODE=N12 ACCESS=file_access ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=IP+Port ATTACK_DETECTED=0 VOLTAGE=235.52 FREQUENCY=49.98 POWER_FLOW=70.2 REACTIVE_POWER=28.09 COMM_SIZE=8068 THREAT_PROB=0.03 RISK_SCORE=0.79 UNCERTAINTY=0.48 TEMPORAL_ENTROPY=0.59 SPECTRAL_ENERGY=18.4 SPATIAL_CORR=0.45,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
76,DATASET=SG_SECURITY NODE=N19 ACCESS=logout ATTACK_TYPE=MITM POLICY=restrict_access MTD=IP+Port ATTACK_DETECTED=1 VOLTAGE=237.79 FREQUENCY=50.46 POWER_FLOW=93.88 REACTIVE_POWER=21.31 COMM_SIZE=5828 THREAT_PROB=0.18 RISK_SCORE=0.65 UNCERTAINTY=0.14 TEMPORAL_ENTROPY=0.75 SPECTRAL_ENERGY=16.01 SPATIAL_CORR=0.63,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=MITM POLICY=restrict_access MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
77,DATASET=SG_SECURITY NODE=N18 ACCESS=login ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=IP+Env ATTACK_DETECTED=0 VOLTAGE=226.62 FREQUENCY=50.09 POWER_FLOW=72.48 REACTIVE_POWER=29.92 COMM_SIZE=7065 THREAT_PROB=1.0 RISK_SCORE=0.82 UNCERTAINTY=0.07 TEMPORAL_ENTROPY=0.55 SPECTRAL_ENERGY=15.35 SPATIAL_CORR=0.41,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=IP+Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
78,DATASET=SG_SECURITY NODE=N37 ACCESS=file_access ATTACK_TYPE=MITM POLICY=restrict_access MTD=UNKNOWN ATTACK_DETECTED=1 VOLTAGE=216.45 FREQUENCY=49.86 POWER_FLOW=106.66 REACTIVE_POWER=26.61 COMM_SIZE=8578 THREAT_PROB=0.78 RISK_SCORE=0.42 UNCERTAINTY=0.26 TEMPORAL_ENTROPY=0.58 SPECTRAL_ENERGY=13.95 SPATIAL_CORR=0.4,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=MITM POLICY=restrict_access MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
79,DATASET=SG_SECURITY NODE=N19 ACCESS=login ATTACK_TYPE=MITM POLICY=restrict_access MTD=Port ATTACK_DETECTED=0 VOLTAGE=215.71 FREQUENCY=50.06 POWER_FLOW=116.58 REACTIVE_POWER=32.33 COMM_SIZE=3349 THREAT_PROB=0.56 RISK_SCORE=0.51 UNCERTAINTY=0.1 TEMPORAL_ENTROPY=0.29 SPECTRAL_ENERGY=14.11 SPATIAL_CORR=0.66,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=MITM POLICY=restrict_access MTD=Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
80,DATASET=SG_SECURITY NODE=N21 ACCESS=command_exec ATTACK_TYPE=MITM POLICY=alert_operator MTD=Env ATTACK_DETECTED=1 VOLTAGE=226.55 FREQUENCY=50.11 POWER_FLOW=54.22 REACTIVE_POWER=32.68 COMM_SIZE=2450 THREAT_PROB=0.66 RISK_SCORE=0.28 UNCERTAINTY=0.38 TEMPORAL_ENTROPY=0.2 SPECTRAL_ENERGY=11.35 SPATIAL_CORR=0.42,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=MITM POLICY=alert_operator MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
81,DATASET=SG_SECURITY NODE=N9 ACCESS=logout ATTACK_TYPE=Zero-Day POLICY=isolate_node MTD=UNKNOWN ATTACK_DETECTED=0 VOLTAGE=224.09 FREQUENCY=50.18 POWER_FLOW=80.79 REACTIVE_POWER=39.17 COMM_SIZE=6637 THREAT_PROB=0.42 RISK_SCORE=0.43 UNCERTAINTY=0.19 TEMPORAL_ENTROPY=0.84 SPECTRAL_ENERGY=19.5 SPATIAL_CORR=0.48,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=Zero-Day POLICY=isolate_node MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
