Unnamed: 0.1,Unnamed: 0,flow ID,source IP,destination IP,source port,destination port,protocol,date,duration,TotalFwdPkts,TotalBwdPkts,TotLenfwdDL,TotLenfwdTR,TotLenfwdAPP,TotLenbwdDL,TotLenbwdTR,TotLenbwdAPP,DLfwdPktLenMAX,DLfwdPktLenMIN,DLfwdPktLenMEAN,DLfwdPktLenSTD,TRfwdPktLenMAX,TRfwdPktLenMIN,TRfwdPktLenMEAN,TRfwdPktLenSTD,APPfwdPktLenMAX,APPfwdPktLenMIN,APPfwdPktLenMEAN,APPfwdPktLenSTD,DLbwdPktLenMAX,DLbwdPktLenMIN,DLbwdPktLenMEAN,DLbwdPktLenSTD,TRbwdPktLenMAX,TRbwdPktLenMIN,TRbwdPktLenMEAN,TRbwdPktLenSTD,APPbwdPktLenMAX,APPbwdPktLenMIN,APPbwdPktLenMEAN,APPbwdPktLenSTD,DLflowBytes/sec,TRflowBytes/sec,APPflowBytes/sec,FlowPkts/sec,FlowIAT_MEAN,FlowIAT_STD,FlowIAT_MAX,FlowIAT_MIN,TotalFwdIAT,fwdIAT_MEAN,fwdIAT_STD,fwdIAT_MAX,fwdIAT_MIN,TotalBwdIAT,bwdIAT_MEAN,bwdIAT_STD,bwdIAT_MAX,bwdIAT_MIN,DLfwdHdrLen,TRfwdHdrLen,APPfwdHdrLen,DLbwdHdrLen,TRbwdHdrLen,APPbwdHdrLen,fwdPkts/sec,bwdPkts/sec,DLpktLenMEAN,DLpktLenMIN,DLpktLenMAX,DLpktLenSTD,DLpktLenVAR,TRpktLenMEAN,TRpktLenMIN,TRpktLenMAX,TRpktLenSTD,TRpktLenVAR,APPpktLenMEAN,APPpktLenMIN,APPpktLenMAX,APPpktLenSTD,APPpktLenVAR,ActiveMEAN,ActiveSTD,ActiveMAX,ActiveMIN,IdleMEAN,IdleSTD,IdleMAX,IdleMIN,frameSrc,frameDst,TotPktsInFlow,firstPacketDIR,mostCommonREQ_FUNC_CODE,mostCommonRESP_FUNC_CODE,corruptConfigFragments,deviceTroubleFragments,deviceRestartFragments,pktsFromMASTER,pktsFromSLAVE,Label,log_id,expected_template,group_id,is_anomaly,annotation_note
13233,824,192.168.1.12-192.168.1.5-37363-20003,192.168.1.12,192.168.1.5,37363,20003,6, 15/05/2020  21:46:07 ,118057924,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97520892,14.8571137,11.48588722,1.118095216,901205.5267,978964.1972,2000578,508,118057148,1844642.938,463745.0024,2001279,33949,118057238,1788746.03,554610.9191,2001641,571,650,65,130,670,67,268,0.55057719,0.567518026,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,13,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,416,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
9863,330,192.168.1.1-192.168.1.4-45297-20001,192.168.1.1,192.168.1.4,45297,20001,6, 15/05/2020  21:04:06 ,118062420,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97460055,14.85654792,11.48544982,1.118052637,901239.8473,979080.0688,2002580,101,118062254,1844722.719,461654.7507,2002788,33172,118062319,1788823.015,552926.9528,2002736,400,650,65,130,670,67,268,0.550556223,0.567496414,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,2,12,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,417,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
9730,195,192.168.1.12-192.168.1.4-56526-20003,192.168.1.12,192.168.1.4,56526,20003,6, 15/05/2020  19:56:04 ,118052257,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07762569,14.94253515,11.52032189,1.135090539,887610.9549,978042.7159,2001180,94,118052119,1816186.446,513065.4741,2001302,30972,118052049,1761970.881,591483.1617,2001442,386,660,66,132,680,68,272,0.559074444,0.576016094,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,12,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART,418,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
15690,435,192.168.1.12-192.168.1.8-43941-20003,192.168.1.12,192.168.1.8,43941,20003,6, 15/05/2020  21:56:08 ,118068626,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97376089,14.85576702,11.48484611,1.117993869,901287.2214,979980.04,2008154,198,118068410,1844818.906,468297.9578,2008504,31847,118068379,1788914.833,556262.9225,2008418,32078,650,65,130,670,67,268,0.550527284,0.567466585,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,16,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,419,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
12484,75,192.168.1.12-192.168.1.7-52856-20003,192.168.1.12,192.168.1.7,52856,20003,6, 15/05/2020  18:38:02 ,118059532,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97499133,14.85691134,11.48573078,1.118079987,901217.8015,964672.8477,2002500,322,118058810,1844668.906,394120.064,2003068,366781,118058778,1788769.364,502059.435,2003274,322,650,65,130,670,67,268,0.550569691,0.567510296,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,15,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,420,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
12662,253,192.168.1.12-192.168.1.10-55149-20003,192.168.1.12,192.168.1.10,55149,20003,6, 15/05/2020  19:22:03 ,118060135,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07655285,14.94153806,11.51955315,1.135014796,887670.188,968187.8901,2000388,432,118059197,1816295.338,472963.5631,2002081,196077,118059335,1762079.627,560189.3829,2002802,432,660,66,132,680,68,272,0.559037138,0.575977657,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,18,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART,421,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
11873,424,192.168.1.11-192.168.1.4-57101-20002,192.168.1.11,192.168.1.4,57101,20002,6, 15/05/2020  20:06:02 ,118053258,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97584033,14.85770092,11.48634119,1.118139408,901169.9084,978752.2387,2000723,362,118052694,1844573.344,462452.6328,2001302,20861,118052510,1788674.394,553587.1611,2001346,362,650,65,130,670,67,268,0.550598951,0.567540457,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,3,12,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,422,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
12408,959,192.168.1.11-192.168.1.6-56247-20002,192.168.1.11,192.168.1.6,56247,20002,6, 15/05/2020  22:18:07 ,110053691,60,62,492,432,312,1322,1260,1012,17,5,8.2,1.734984003,16,4,7.2,1.734984003,14,2,5.2,1.734984003,282,7,21.32258065,56.63422304,281,6,20.32258065,56.63422304,277,2,16.32258065,56.63422304,16.48286381,15.37431398,12.03049155,1.108549826,909534.6364,986800.8353,2000596,592,110052967,1865304.525,457784.6252,2002954,20940,110052894,1804145.803,556482.382,2002818,20951,600,60,120,620,62,248,0.545188439,0.563361387,14.86885246,5,282,40.76559699,1661.833898,13.86885246,4,281,40.76559699,1661.833898,10.85245902,2,277,40.61544553,1649.614415,0,0,0,0,0,0,0,0,3,14,122,MASTER,1,129,0,0,0,60,62,COLD_RESTART,423,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
16509,299,192.168.1.12-192.168.1.10-55149-20003,192.168.1.12,192.168.1.10,55149,20003,6, 15/05/2020  20:48:06 ,118061335,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07638945,14.94138619,11.51943606,1.135003259,887679.2105,971802.6054,2002289,195,118061057,1816323.954,485673.1374,2002558,197650,118061029,1762104.91,570713.2338,2002583,528,660,66,132,680,68,272,0.559031456,0.575971803,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,18,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART,424,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
13099,690,192.168.1.12-192.168.1.3-46578-20003,192.168.1.12,192.168.1.3,46578,20003,6, 15/05/2020  21:12:06 ,118066975,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97398426,14.85597476,11.48500671,1.118009503,901274.6183,981897.1294,2000819,638,118066009,1844781.391,478989.1168,2001867,11827,118065932,1788877.758,565091.2277,2001679,11798,650,65,130,670,67,268,0.550534982,0.56747452,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,11,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,425,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
11565,116,192.168.1.11-192.168.1.7-55278-20002,192.168.1.11,192.168.1.7,55278,20002,6, 15/05/2020  18:48:00 ,118035444,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07991579,14.94466357,11.52196284,1.135252221,887484.5414,974044.638,2000503,363,118034678,1815918.123,497105.3446,2001207,179598,118034727,1761712.343,580083.5235,2001353,363,660,66,132,680,68,272,0.559154079,0.576098142,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,3,15,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART,426,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
15027,247,192.168.1.12-192.168.1.7-52856-20003,192.168.1.12,192.168.1.7,52856,20003,6, 15/05/2020  20:22:05 ,118060308,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07652929,14.94151616,11.51953627,1.135013132,887671.4887,972078.8492,2001090,188,118060046,1816308.4,491539.6608,2001371,18670,118060020,1762089.851,571634.9425,2001413,18565,660,66,132,680,68,272,0.559036319,0.575976813,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,15,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART,427,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
12799,390,192.168.1.12-192.168.1.10-55149-20003,192.168.1.12,192.168.1.10,55149,20003,6, 15/05/2020  19:56:04 ,118063124,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07614584,14.94115978,11.51926151,1.134986061,887692.6617,971039.3999,2001108,579,118062184,1816341.292,489396.2054,2002164,8625,118062481,1762126.582,569832.7709,2001914,8741,660,66,132,680,68,272,0.559022985,0.575963075,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,18,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART,428,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
15407,150,192.168.1.1-192.168.1.8-45049-20001,192.168.1.1,192.168.1.8,45049,20001,6, 15/05/2020  19:34:03 ,118061769,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07633035,14.94133126,11.51939372,1.134999087,887682.4737,973228.1026,2002135,182,118061564,1816331.754,496298.5488,2002474,9830,118061394,1762110.358,575499.2707,2002481,10081,660,66,132,680,68,272,0.559029401,0.575969686,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,2,16,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART,429,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
11807,358,192.168.1.11-192.168.1.4-57101-20002,192.168.1.11,192.168.1.4,57101,20002,6, 15/05/2020  19:48:02 ,118057919,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97520959,14.85711433,11.4858877,1.118095263,901205.4885,978859.2643,2001118,279,118056970,1844640.156,462871.6152,2001834,34598,118057074,1788743.545,554027.5345,2001983,279,650,65,130,670,67,268,0.550577213,0.56751805,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,3,12,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,430,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
11090,601,192.168.1.1-192.168.1.5-41538-20001,192.168.1.1,192.168.1.5,41538,20001,6, 15/05/2020  20:50:05 ,118057890,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97521352,14.85711798,11.48589052,1.118095538,901205.2672,974420.9069,2001137,482,118056987,1844640.422,443276.2741,2001799,12035,118057408,1788748.606,538237.9701,2001806,578,650,65,130,670,67,268,0.550577348,0.56751819,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,2,13,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,431,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
10955,466,192.168.1.1-192.168.1.3-40709-20001,192.168.1.1,192.168.1.3,40709,20001,6, 15/05/2020  20:16:04 ,118065254,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97421711,14.85619131,11.48517412,1.1180258,901261.4809,974164.7608,2001821,480,118064411,1844756.422,444643.2482,2002537,21818,118064337,1788853.591,537098.0749,2002429,22008,650,65,130,670,67,268,0.550543007,0.567482792,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,2,11,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,432,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
12696,287,192.168.1.12-192.168.1.6-36519-20003,192.168.1.12,192.168.1.6,36519,20003,6, 15/05/2020  19:30:04 ,118067592,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97390078,14.85589712,11.48494669,1.11800366,901279.3282,976491.5704,2000572,425,118066597,1844790.578,450773.1771,2003360,118324,118066967,1788893.439,546356.4213,2003207,425,650,65,130,670,67,268,0.550532105,0.567471555,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,14,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,433,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
15817,82,192.168.1.1-192.168.1.9-51971-20001,192.168.1.1,192.168.1.9,51971,20001,6, 15/05/2020  19:00:02 ,118059027,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97505966,14.85697489,11.48577991,1.11808477,901213.9466,965766.025,2001773,208,118058638,1844666.219,397514.0586,2002152,451725,118058802,1788769.727,504599.4547,2002222,507,650,65,130,670,67,268,0.550572046,0.567512724,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,2,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,434,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
10274,263,192.168.1.12-192.168.1.5-37363-20003,192.168.1.12,192.168.1.5,37363,20003,6, 15/05/2020  20:30:05 ,118057708,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07688335,14.94184522,11.51978997,1.135038129,887651.9398,976051.9058,2001591,188,118057446,1816268.4,507767.6636,2001995,19889,118057276,1762048.896,585121.3293,2001940,19973,660,66,132,680,68,272,0.559048631,0.575989498,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,13,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART,435,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
13149,740,192.168.1.12-192.168.1.10-55149-20003,192.168.1.12,192.168.1.10,55149,20003,6, 15/05/2020  21:24:07 ,118070819,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.9734642,14.85549109,11.48463279,1.117973104,901303.9618,971430.7923,2000759,382,118069814,1844840.844,427651.1145,2011930,357149,118070021,1788939.712,527979.063,2013025,382,650,65,130,670,67,268,0.550517059,0.567456045,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,18,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,436,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
9404,348,192.168.1.11-192.168.1.3-51222-20002,192.168.1.11,192.168.1.3,51222,20002,6, 15/05/2020  21:14:04 ,118057334,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07693428,14.94189256,11.51982646,1.135041725,887649.1278,969846.9631,2001151,200,118057028,1816261.969,482538.4544,2001456,10598,118057004,1762044.836,564062.526,2001447,10758,660,66,132,680,68,272,0.559050402,0.575991323,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,3,11,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART,437,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
16320,108,192.168.1.11-192.168.1.10-58689-20002,192.168.1.11,192.168.1.10,58689,20002,6, 15/05/2020  19:14:01 ,118052911,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97588729,14.85774459,11.48637495,1.118142695,901167.2595,967254.5375,2001354,195,118052600,1844571.875,404893.8174,2001627,407666,118052638,1788676.333,510268.7628,2001673,443,650,65,130,670,67,268,0.550600569,0.567542125,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,3,18,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART,438,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
16458,248,192.168.1.11-192.168.1.10-58689-20002,192.168.1.11,192.168.1.10,58689,20002,6, 15/05/2020  20:24:03 ,118037104,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07968965,14.9444534,11.52180081,1.135236256,887497.0226,978693.5305,2000888,201,118036843,1815951.431,516381.0534,2001179,19141,118036755,1761742.612,594335.9822,2001311,275,660,66,132,680,68,272,0.559146216,0.57609004,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,3,18,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART,439,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
14683,380,192.168.1.11-192.168.1.6-56247-20002,192.168.1.11,192.168.1.6,56247,20002,6, 15/05/2020  21:30:05 ,118443859,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.02446945,14.89313177,11.48223311,1.131337675,890555.3308,966570.9968,2005294,205,118443599,1822209.215,451505.8638,2005563,379320,118443568,1767814.448,543407.0051,2005602,343,660,66,132,680,68,272,0.557226019,0.574111656,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,3,14,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART,440,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=COLD_RESTART,COLD_RESTART,True,Protocol-aware DNP3 template
