LineId,Content
413,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:06_AM FIT101=2.432181 LIT101=862.4224 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.463461 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72598 FIT301=2.209013 LIT301=808.6469 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.718002 LIT401=842.8223 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=144.0144 AIT503=261.8559 AIT504=12.03538 FIT501=1.72507 FIT502=1.29243 FIT503=0.7352687 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.730048 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
414,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:07_AM FIT101=2.427057 LIT101=862.4616 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.463461 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72598 FIT301=2.209013 LIT301=808.4466 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.718002 LIT401=843.0915 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9631 AIT503=261.8559 AIT504=12.03538 FIT501=1.72507 FIT502=1.302037 FIT503=0.7352687 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.730048 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
415,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:08_AM FIT101=2.427057 LIT101=862.6578 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72598 FIT301=2.207091 LIT301=808.9673 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.718002 LIT401=842.9761 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.758 AIT503=261.8559 AIT504=12.03538 FIT501=1.72507 FIT502=1.302421 FIT503=0.7352687 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.730048 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
416,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:09_AM FIT101=2.463568 LIT101=862.3046 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.75799 FIT301=2.206707 LIT301=808.9272 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.715439 LIT401=842.9761 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.758 AIT503=261.8559 AIT504=12.03538 FIT501=1.72507 FIT502=1.29243 FIT503=0.7352687 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.730048 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
417,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:10_AM FIT101=2.501041 LIT101=861.9905 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.76759 FIT301=2.206707 LIT301=809.0474 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.715439 LIT401=842.8992 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.758 AIT503=261.8559 AIT504=12.03538 FIT501=1.725711 FIT502=1.283079 FIT503=0.7352687 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.1762 PIT502=1.730048 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
418,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:11_AM FIT101=2.54684 LIT101=862.4224 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3045 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.7996 FIT301=2.208116 LIT301=808.8471 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.715439 LIT401=842.8992 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.758 AIT503=261.8559 AIT504=12.03538 FIT501=1.72789 FIT502=1.282567 FIT503=0.7352687 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.3525 PIT502=1.730048 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
419,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:12_AM FIT101=2.576946 LIT101=862.8934 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.7996 FIT301=2.208116 LIT301=809.2076 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.717489 LIT401=842.9377 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.758 AIT503=261.8559 AIT504=12.03538 FIT501=1.72789 FIT502=1.290637 FIT503=0.7352687 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.3525 PIT502=1.730048 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
420,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:13_AM FIT101=2.617942 LIT101=862.8149 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.73878 FIT301=2.207347 LIT301=808.9673 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.717489 LIT401=842.8223 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.8605 AIT503=261.8559 AIT504=12.03538 FIT501=1.72789 FIT502=1.291405 FIT503=0.7352687 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.3525 PIT502=1.730048 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
421,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:14_AM FIT101=2.646767 LIT101=862.6578 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72277 FIT301=2.206963 LIT301=809.0474 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.717489 LIT401=842.7454 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.03538 FIT501=1.731223 FIT502=1.286922 FIT503=0.7352687 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.4807 PIT502=1.730048 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
422,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:15_AM FIT101=2.660539 LIT101=862.8934 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.6075 FIT201=2.461539 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72277 FIT301=2.206963 LIT301=809.2476 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.717489 LIT401=842.8992 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.03538 FIT501=1.731351 FIT502=1.300372 FIT503=0.7352687 FIT504=0.3074016 P501=2.0 P502=1.0 PIT501=250.5608 PIT502=1.730048 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
423,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:16_AM FIT101=2.660539 LIT101=863.0897 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.6075 FIT201=2.463204 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72277 FIT301=2.208756 LIT301=809.2476 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.717489 LIT401=842.7839 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.03538 FIT501=1.731351 FIT502=1.30985 FIT503=0.7352687 FIT504=0.306761 P501=2.0 P502=1.0 PIT501=250.5608 PIT502=1.730048 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
424,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:17_AM FIT101=2.636198 LIT101=863.3644 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.5563 FIT201=2.463204 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.7868 FIT301=2.208756 LIT301=809.6082 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.71813 LIT401=843.2068 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.03538 FIT501=1.731351 FIT502=1.319329 FIT503=0.7352687 FIT504=0.306761 P501=2.0 P502=1.0 PIT501=250.5608 PIT502=1.730048 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
425,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:18_AM FIT101=2.623387 LIT101=863.8354 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.4281 FIT201=2.461923 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.7868 FIT301=2.208756 LIT301=809.5681 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.71813 LIT401=843.476 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.03538 FIT501=1.731351 FIT502=1.322531 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.5608 PIT502=1.730048 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
426,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:19_AM FIT101=2.616981 LIT101=864.1495 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.46141 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.7868 FIT301=2.209269 LIT301=809.6482 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.71813 LIT401=843.476 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.03538 FIT501=1.731351 FIT502=1.322531 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.5608 PIT502=1.730048 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
427,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:20_AM FIT101=2.612177 LIT101=863.9532 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.46141 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.7868 FIT301=2.210037 LIT301=810.1288 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.715952 LIT401=843.9374 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=262.0161 AIT504=12.03538 FIT501=1.731351 FIT502=1.313693 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.5608 PIT502=1.730048 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
428,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:21_AM FIT101=2.596804 LIT101=863.9532 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.46077 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.7868 FIT301=2.210037 LIT301=810.0087 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.714158 LIT401=843.7836 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=262.0161 AIT504=12.03538 FIT501=1.731351 FIT502=1.302933 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.4646 PIT502=1.730048 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
429,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:22_AM FIT101=2.576946 LIT101=864.1887 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.46077 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.74838 FIT301=2.210037 LIT301=810.249 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.713261 LIT401=844.1297 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=262.0161 AIT504=12.03538 FIT501=1.731351 FIT502=1.29243 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.4326 PIT502=1.649953 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
430,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:23_AM FIT101=2.576946 LIT101=864.1887 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.46077 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.74838 FIT301=2.210037 LIT301=810.249 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0884 FIT401=1.713261 LIT401=844.1297 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=262.0161 AIT504=12.03538 FIT501=1.731351 FIT502=1.29243 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.4326 PIT502=1.649953 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
431,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:24_AM FIT101=2.561253 LIT101=864.4243 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.3256 FIT201=2.460641 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72277 FIT301=2.208628 LIT301=810.5294 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.1397 FIT401=1.712748 LIT401=844.4758 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=262.0161 AIT504=12.03538 FIT501=1.731351 FIT502=1.280261 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.649953 PIT503=189.2784 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
432,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:25_AM FIT101=2.541716 LIT101=864.8168 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.5563 FIT201=2.457438 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.65875 FIT301=2.208244 LIT301=810.3291 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.1397 FIT401=1.712748 LIT401=844.322 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=262.0161 AIT504=12.03538 FIT501=1.731351 FIT502=1.273473 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.649953 PIT503=189.2464 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
433,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:26_AM FIT101=2.532108 LIT101=864.9738 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.5819 FIT201=2.457438 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.64594 FIT301=2.208244 LIT301=810.3291 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.1397 FIT401=1.712748 LIT401=844.322 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=262.0161 AIT504=12.03538 FIT501=1.72789 FIT502=1.282567 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.649953 PIT503=189.1182 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
434,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:27_AM FIT101=2.51161 LIT101=864.7775 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.5819 FIT201=2.457438 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.66835 FIT301=2.208884 LIT301=810.4493 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.1397 FIT401=1.713261 LIT401=845.0141 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=262.0161 AIT504=12.03538 FIT501=1.727634 FIT502=1.291149 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.649953 PIT503=189.1182 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
435,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:28_AM FIT101=2.501041 LIT101=864.9345 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.5819 FIT201=2.458719 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.70357 FIT301=2.209397 LIT301=810.249 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.1397 FIT401=1.715439 LIT401=845.0526 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.03538 FIT501=1.725327 FIT502=1.292174 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.649953 PIT503=189.1182 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
436,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:29_AM FIT101=2.479582 LIT101=864.7775 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.5819 FIT201=2.458719 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.74198 FIT301=2.209397 LIT301=810.249 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.1397 FIT401=1.715439 LIT401=845.2833 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.03538 FIT501=1.725327 FIT502=1.286794 FIT503=0.7352687 FIT504=0.3080421 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.649953 PIT503=189.0541 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
437,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:30_AM FIT101=2.469654 LIT101=864.9345 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.5819 FIT201=2.458719 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.74198 FIT301=2.209397 LIT301=810.6095 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.1397 FIT401=1.715439 LIT401=845.514 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.03538 FIT501=1.725327 FIT502=1.279749 FIT503=0.7352687 FIT504=0.3065048 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.69801 PIT503=189.0541 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
438,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:31_AM FIT101=2.452999 LIT101=864.8168 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.5563 FIT201=2.456925 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.74198 FIT301=2.209397 LIT301=810.6095 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.1397 FIT401=1.715439 LIT401=845.4755 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.30454 FIT501=1.726993 FIT502=1.274625 FIT503=0.7352687 FIT504=0.3065048 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.69801 PIT503=189.0541 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
439,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:32_AM FIT101=2.443391 LIT101=865.013 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.4281 FIT201=2.456412 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72598 FIT301=2.209397 LIT301=810.7296 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.909 FIT401=1.716849 LIT401=845.6293 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.30454 FIT501=1.726993 FIT502=1.26694 FIT503=0.7352687 FIT504=0.3081703 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.69801 PIT503=189.0541 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
440,DATASET=SWAT TIMESTAMP=28/12/2015_10:36:33_AM FIT101=2.427057 LIT101=864.3457 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.4281 FIT201=2.455772 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72598 FIT301=2.209397 LIT301=810.3691 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.909 FIT401=1.716849 LIT401=845.514 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.873815 AIT502=143.9887 AIT503=261.8559 AIT504=12.30454 FIT501=1.728916 FIT502=1.272064 FIT503=0.7352687 FIT504=0.3084265 P501=2.0 P502=1.0 PIT501=250.2563 PIT502=1.69801 PIT503=189.1342 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
