LineId,Content
568,DATASET=SG_SECURITY TIMESTAMP=2024-01-06_21:45:00 NODE_ID=N39 VOLTAGE_LEVEL=228.25 FREQUENCY_SIGNAL=50.07 POWER_FLOW=118.5 REACTIVE_POWER=27.7 COMMUNICATION_LOG_SIZE=2212 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.64 SPECTRAL_ENERGY=19.09 SPATIAL_CORRELATION=0.37 WAVELET_COEFF_AVG=0.702 WAVELET_COEFF_STD=0.228 THREAT_PROBABILITY=0.83 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.99 UNCERTAINTY=0.13 POLICY_ACTION=isolate_node REWARD_VALUE=0.78 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
569,DATASET=SG_SECURITY TIMESTAMP=2024-01-06_22:00:00 NODE_ID=N48 VOLTAGE_LEVEL=244.7 FREQUENCY_SIGNAL=49.97 POWER_FLOW=110.08 REACTIVE_POWER=30.96 COMMUNICATION_LOG_SIZE=4831 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.82 SPECTRAL_ENERGY=13.98 SPATIAL_CORRELATION=0.83 WAVELET_COEFF_AVG=0.841 WAVELET_COEFF_STD=0.319 THREAT_PROBABILITY=0.37 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.18 UNCERTAINTY=0.47 POLICY_ACTION=restrict_access REWARD_VALUE=0.57 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0
570,DATASET=SG_SECURITY TIMESTAMP=2024-01-06_22:15:00 NODE_ID=N47 VOLTAGE_LEVEL=242.73 FREQUENCY_SIGNAL=50.04 POWER_FLOW=104.13 REACTIVE_POWER=28.33 COMMUNICATION_LOG_SIZE=1797 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.51 SPECTRAL_ENERGY=13.77 SPATIAL_CORRELATION=0.39 WAVELET_COEFF_AVG=-0.018 WAVELET_COEFF_STD=0.028 THREAT_PROBABILITY=0.45 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.33 UNCERTAINTY=0.14 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.74 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
571,DATASET=SG_SECURITY TIMESTAMP=2024-01-06_22:30:00 NODE_ID=N6 VOLTAGE_LEVEL=234.49 FREQUENCY_SIGNAL=50.1 POWER_FLOW=106.67 REACTIVE_POWER=32.88 COMMUNICATION_LOG_SIZE=7797 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.44 SPECTRAL_ENERGY=10.52 SPATIAL_CORRELATION=0.3 WAVELET_COEFF_AVG=0.895 WAVELET_COEFF_STD=0.089 THREAT_PROBABILITY=0.28 ATTACK_TYPE=Insider RISK_SCORE=0.63 UNCERTAINTY=0.47 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.91 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
572,DATASET=SG_SECURITY TIMESTAMP=2024-01-06_22:45:00 NODE_ID=N17 VOLTAGE_LEVEL=231.51 FREQUENCY_SIGNAL=50.09 POWER_FLOW=77.1 REACTIVE_POWER=29.08 COMMUNICATION_LOG_SIZE=6770 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.22 SPECTRAL_ENERGY=16.0 SPATIAL_CORRELATION=0.68 WAVELET_COEFF_AVG=0.047 WAVELET_COEFF_STD=0.094 THREAT_PROBABILITY=0.22 ATTACK_TYPE=Zero-Day RISK_SCORE=0.8 UNCERTAINTY=0.28 POLICY_ACTION=restrict_access REWARD_VALUE=0.61 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
573,DATASET=SG_SECURITY TIMESTAMP=2024-01-06_23:00:00 NODE_ID=N38 VOLTAGE_LEVEL=224.19 FREQUENCY_SIGNAL=49.83 POWER_FLOW=111.88 REACTIVE_POWER=32.71 COMMUNICATION_LOG_SIZE=7962 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.67 SPECTRAL_ENERGY=7.98 SPATIAL_CORRELATION=0.78 WAVELET_COEFF_AVG=0.658 WAVELET_COEFF_STD=0.39 THREAT_PROBABILITY=0.64 ATTACK_TYPE=DoS RISK_SCORE=0.59 UNCERTAINTY=0.2 POLICY_ACTION=alert_operator REWARD_VALUE=0.87 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
574,DATASET=SG_SECURITY TIMESTAMP=2024-01-06_23:15:00 NODE_ID=N43 VOLTAGE_LEVEL=229.37 FREQUENCY_SIGNAL=50.01 POWER_FLOW=94.9 REACTIVE_POWER=37.45 COMMUNICATION_LOG_SIZE=6296 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.49 SPECTRAL_ENERGY=16.09 SPATIAL_CORRELATION=0.77 WAVELET_COEFF_AVG=-0.884 WAVELET_COEFF_STD=0.029 THREAT_PROBABILITY=0.17 ATTACK_TYPE=MITM RISK_SCORE=0.28 UNCERTAINTY=0.32 POLICY_ACTION=isolate_node REWARD_VALUE=0.58 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
575,DATASET=SG_SECURITY TIMESTAMP=2024-01-06_23:30:00 NODE_ID=N30 VOLTAGE_LEVEL=229.91 FREQUENCY_SIGNAL=50.17 POWER_FLOW=70.63 REACTIVE_POWER=29.06 COMMUNICATION_LOG_SIZE=9410 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.45 SPECTRAL_ENERGY=11.0 SPATIAL_CORRELATION=0.24 WAVELET_COEFF_AVG=-0.397 WAVELET_COEFF_STD=0.183 THREAT_PROBABILITY=0.37 ATTACK_TYPE=DoS RISK_SCORE=0.68 UNCERTAINTY=0.04 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.49 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
576,DATASET=SG_SECURITY TIMESTAMP=2024-01-06_23:45:00 NODE_ID=N36 VOLTAGE_LEVEL=227.31 FREQUENCY_SIGNAL=50.01 POWER_FLOW=70.87 REACTIVE_POWER=32.74 COMMUNICATION_LOG_SIZE=2067 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.24 SPECTRAL_ENERGY=13.15 SPATIAL_CORRELATION=0.27 WAVELET_COEFF_AVG=-0.112 WAVELET_COEFF_STD=0.109 THREAT_PROBABILITY=0.18 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.5 UNCERTAINTY=0.29 POLICY_ACTION=isolate_node REWARD_VALUE=0.19 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
577,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_00:00:00 NODE_ID=N1 VOLTAGE_LEVEL=239.24 FREQUENCY_SIGNAL=50.03 POWER_FLOW=93.63 REACTIVE_POWER=28.33 COMMUNICATION_LOG_SIZE=3565 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.59 SPECTRAL_ENERGY=10.68 SPATIAL_CORRELATION=0.23 WAVELET_COEFF_AVG=-0.78 WAVELET_COEFF_STD=0.309 THREAT_PROBABILITY=0.68 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.07 UNCERTAINTY=0.07 POLICY_ACTION=isolate_node REWARD_VALUE=0.61 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=0
578,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_00:15:00 NODE_ID=N46 VOLTAGE_LEVEL=219.23 FREQUENCY_SIGNAL=49.98 POWER_FLOW=127.69 REACTIVE_POWER=30.1 COMMUNICATION_LOG_SIZE=7574 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.76 SPECTRAL_ENERGY=16.04 SPATIAL_CORRELATION=0.82 WAVELET_COEFF_AVG=-0.005 WAVELET_COEFF_STD=0.197 THREAT_PROBABILITY=0.43 ATTACK_TYPE=Insider RISK_SCORE=0.22 UNCERTAINTY=0.38 POLICY_ACTION=alert_operator REWARD_VALUE=0.25 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
579,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_00:30:00 NODE_ID=N10 VOLTAGE_LEVEL=222.67 FREQUENCY_SIGNAL=49.89 POWER_FLOW=134.81 REACTIVE_POWER=27.39 COMMUNICATION_LOG_SIZE=3073 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.3 SPECTRAL_ENERGY=19.5 SPATIAL_CORRELATION=0.83 WAVELET_COEFF_AVG=-0.54 WAVELET_COEFF_STD=0.241 THREAT_PROBABILITY=0.54 ATTACK_TYPE=Insider RISK_SCORE=0.58 UNCERTAINTY=0.09 POLICY_ACTION=alert_operator REWARD_VALUE=0.04 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
580,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_00:45:00 NODE_ID=N7 VOLTAGE_LEVEL=239.84 FREQUENCY_SIGNAL=49.92 POWER_FLOW=127.06 REACTIVE_POWER=34.23 COMMUNICATION_LOG_SIZE=3054 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.22 SPECTRAL_ENERGY=11.69 SPATIAL_CORRELATION=0.41 WAVELET_COEFF_AVG=-0.347 WAVELET_COEFF_STD=0.316 THREAT_PROBABILITY=0.33 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.86 UNCERTAINTY=0.04 POLICY_ACTION=restrict_access REWARD_VALUE=0.19 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
581,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_01:00:00 NODE_ID=N18 VOLTAGE_LEVEL=226.57 FREQUENCY_SIGNAL=50.18 POWER_FLOW=115.45 REACTIVE_POWER=25.5 COMMUNICATION_LOG_SIZE=8201 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.57 SPECTRAL_ENERGY=11.35 SPATIAL_CORRELATION=0.54 WAVELET_COEFF_AVG=-0.064 WAVELET_COEFF_STD=0.383 THREAT_PROBABILITY=0.31 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.42 UNCERTAINTY=0.48 POLICY_ACTION=isolate_node REWARD_VALUE=0.9 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
582,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_01:15:00 NODE_ID=N43 VOLTAGE_LEVEL=242.27 FREQUENCY_SIGNAL=50.09 POWER_FLOW=102.68 REACTIVE_POWER=24.09 COMMUNICATION_LOG_SIZE=7394 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.51 SPECTRAL_ENERGY=11.3 SPATIAL_CORRELATION=0.86 WAVELET_COEFF_AVG=-0.196 WAVELET_COEFF_STD=0.394 THREAT_PROBABILITY=0.5 ATTACK_TYPE=Zero-Day RISK_SCORE=0.46 UNCERTAINTY=0.1 POLICY_ACTION=isolate_node REWARD_VALUE=0.72 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
583,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_01:30:00 NODE_ID=N46 VOLTAGE_LEVEL=210.12 FREQUENCY_SIGNAL=50.25 POWER_FLOW=122.79 REACTIVE_POWER=28.92 COMMUNICATION_LOG_SIZE=4603 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.65 SPECTRAL_ENERGY=6.35 SPATIAL_CORRELATION=0.78 WAVELET_COEFF_AVG=0.095 WAVELET_COEFF_STD=0.076 THREAT_PROBABILITY=0.33 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.08 UNCERTAINTY=0.05 POLICY_ACTION=alert_operator REWARD_VALUE=1.0 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=0
584,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_01:45:00 NODE_ID=N39 VOLTAGE_LEVEL=244.88 FREQUENCY_SIGNAL=49.9 POWER_FLOW=107.28 REACTIVE_POWER=28.28 COMMUNICATION_LOG_SIZE=4472 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.84 SPECTRAL_ENERGY=17.62 SPATIAL_CORRELATION=0.65 WAVELET_COEFF_AVG=0.556 WAVELET_COEFF_STD=0.211 THREAT_PROBABILITY=0.74 ATTACK_TYPE=DoS RISK_SCORE=0.23 UNCERTAINTY=0.46 POLICY_ACTION=isolate_node REWARD_VALUE=0.31 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
585,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_02:00:00 NODE_ID=N49 VOLTAGE_LEVEL=241.82 FREQUENCY_SIGNAL=50.09 POWER_FLOW=128.98 REACTIVE_POWER=31.11 COMMUNICATION_LOG_SIZE=1970 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.73 SPECTRAL_ENERGY=12.02 SPATIAL_CORRELATION=0.79 WAVELET_COEFF_AVG=-0.285 WAVELET_COEFF_STD=0.172 THREAT_PROBABILITY=0.95 ATTACK_TYPE=Insider RISK_SCORE=0.9 UNCERTAINTY=0.04 POLICY_ACTION=restrict_access REWARD_VALUE=0.24 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
586,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_02:15:00 NODE_ID=N22 VOLTAGE_LEVEL=243.01 FREQUENCY_SIGNAL=49.98 POWER_FLOW=101.65 REACTIVE_POWER=32.26 COMMUNICATION_LOG_SIZE=6113 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.45 SPECTRAL_ENERGY=14.43 SPATIAL_CORRELATION=0.85 WAVELET_COEFF_AVG=0.803 WAVELET_COEFF_STD=0.061 THREAT_PROBABILITY=0.63 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.32 UNCERTAINTY=0.12 POLICY_ACTION=isolate_node REWARD_VALUE=0.38 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
587,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_02:30:00 NODE_ID=N30 VOLTAGE_LEVEL=234.25 FREQUENCY_SIGNAL=50.19 POWER_FLOW=116.8 REACTIVE_POWER=34.54 COMMUNICATION_LOG_SIZE=3020 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.9 SPECTRAL_ENERGY=15.0 SPATIAL_CORRELATION=0.43 WAVELET_COEFF_AVG=0.11 WAVELET_COEFF_STD=0.043 THREAT_PROBABILITY=0.33 ATTACK_TYPE=Insider RISK_SCORE=0.33 UNCERTAINTY=0.22 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.17 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
588,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_02:45:00 NODE_ID=N25 VOLTAGE_LEVEL=217.28 FREQUENCY_SIGNAL=49.99 POWER_FLOW=156.01 REACTIVE_POWER=23.56 COMMUNICATION_LOG_SIZE=7498 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.41 SPECTRAL_ENERGY=6.73 SPATIAL_CORRELATION=0.88 WAVELET_COEFF_AVG=-0.808 WAVELET_COEFF_STD=0.297 THREAT_PROBABILITY=0.4 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.86 UNCERTAINTY=0.22 POLICY_ACTION=restrict_access REWARD_VALUE=0.24 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
589,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_03:00:00 NODE_ID=N26 VOLTAGE_LEVEL=243.41 FREQUENCY_SIGNAL=50.22 POWER_FLOW=78.34 REACTIVE_POWER=28.85 COMMUNICATION_LOG_SIZE=4064 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.97 SPECTRAL_ENERGY=5.66 SPATIAL_CORRELATION=0.57 WAVELET_COEFF_AVG=0.25 WAVELET_COEFF_STD=0.211 THREAT_PROBABILITY=0.73 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.28 UNCERTAINTY=0.41 POLICY_ACTION=restrict_access REWARD_VALUE=0.08 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
590,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_03:15:00 NODE_ID=N46 VOLTAGE_LEVEL=220.07 FREQUENCY_SIGNAL=49.94 POWER_FLOW=96.46 REACTIVE_POWER=31.27 COMMUNICATION_LOG_SIZE=5572 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.78 SPECTRAL_ENERGY=9.38 SPATIAL_CORRELATION=0.69 WAVELET_COEFF_AVG=0.668 WAVELET_COEFF_STD=0.095 THREAT_PROBABILITY=0.5 ATTACK_TYPE=Insider RISK_SCORE=0.23 UNCERTAINTY=0.46 POLICY_ACTION=restrict_access REWARD_VALUE=0.31 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
591,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_03:30:00 NODE_ID=N36 VOLTAGE_LEVEL=231.91 FREQUENCY_SIGNAL=49.66 POWER_FLOW=107.36 REACTIVE_POWER=32.96 COMMUNICATION_LOG_SIZE=2718 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.69 SPECTRAL_ENERGY=10.19 SPATIAL_CORRELATION=0.38 WAVELET_COEFF_AVG=0.264 WAVELET_COEFF_STD=0.082 THREAT_PROBABILITY=0.01 ATTACK_TYPE=Zero-Day RISK_SCORE=0.72 UNCERTAINTY=0.43 POLICY_ACTION=isolate_node REWARD_VALUE=0.82 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
592,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_03:45:00 NODE_ID=N42 VOLTAGE_LEVEL=229.04 FREQUENCY_SIGNAL=49.79 POWER_FLOW=106.55 REACTIVE_POWER=32.66 COMMUNICATION_LOG_SIZE=7379 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.56 SPECTRAL_ENERGY=7.74 SPATIAL_CORRELATION=0.29 WAVELET_COEFF_AVG=-0.657 WAVELET_COEFF_STD=0.304 THREAT_PROBABILITY=0.63 ATTACK_TYPE=DoS RISK_SCORE=0.34 UNCERTAINTY=0.4 POLICY_ACTION=isolate_node REWARD_VALUE=0.9 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
593,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_04:00:00 NODE_ID=N41 VOLTAGE_LEVEL=218.95 FREQUENCY_SIGNAL=50.02 POWER_FLOW=128.53 REACTIVE_POWER=30.69 COMMUNICATION_LOG_SIZE=8547 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.34 SPECTRAL_ENERGY=10.68 SPATIAL_CORRELATION=0.85 WAVELET_COEFF_AVG=-0.827 WAVELET_COEFF_STD=0.185 THREAT_PROBABILITY=0.9 ATTACK_TYPE=DoS RISK_SCORE=0.34 UNCERTAINTY=0.33 POLICY_ACTION=alert_operator REWARD_VALUE=0.04 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
594,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_04:15:00 NODE_ID=N18 VOLTAGE_LEVEL=238.79 FREQUENCY_SIGNAL=49.98 POWER_FLOW=111.61 REACTIVE_POWER=24.04 COMMUNICATION_LOG_SIZE=3417 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.34 SPECTRAL_ENERGY=5.35 SPATIAL_CORRELATION=0.35 WAVELET_COEFF_AVG=-0.442 WAVELET_COEFF_STD=0.038 THREAT_PROBABILITY=0.41 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.3 UNCERTAINTY=0.29 POLICY_ACTION=isolate_node REWARD_VALUE=0.02 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
595,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_04:30:00 NODE_ID=N26 VOLTAGE_LEVEL=230.69 FREQUENCY_SIGNAL=49.95 POWER_FLOW=90.96 REACTIVE_POWER=32.08 COMMUNICATION_LOG_SIZE=2667 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.16 SPECTRAL_ENERGY=8.43 SPATIAL_CORRELATION=0.9 WAVELET_COEFF_AVG=0.757 WAVELET_COEFF_STD=0.18 THREAT_PROBABILITY=0.27 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.3 UNCERTAINTY=0.13 POLICY_ACTION=isolate_node REWARD_VALUE=0.53 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
596,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_04:45:00 NODE_ID=N40 VOLTAGE_LEVEL=211.7 FREQUENCY_SIGNAL=50.03 POWER_FLOW=45.87 REACTIVE_POWER=35.12 COMMUNICATION_LOG_SIZE=5854 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.75 SPECTRAL_ENERGY=17.73 SPATIAL_CORRELATION=0.48 WAVELET_COEFF_AVG=0.04 WAVELET_COEFF_STD=0.407 THREAT_PROBABILITY=0.24 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.2 UNCERTAINTY=0.06 POLICY_ACTION=isolate_node REWARD_VALUE=0.95 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
597,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_05:00:00 NODE_ID=N16 VOLTAGE_LEVEL=223.29 FREQUENCY_SIGNAL=49.9 POWER_FLOW=109.08 REACTIVE_POWER=26.41 COMMUNICATION_LOG_SIZE=9220 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.1 SPECTRAL_ENERGY=18.47 SPATIAL_CORRELATION=0.58 WAVELET_COEFF_AVG=-0.042 WAVELET_COEFF_STD=0.096 THREAT_PROBABILITY=0.34 ATTACK_TYPE=Insider RISK_SCORE=0.99 UNCERTAINTY=0.13 POLICY_ACTION=alert_operator REWARD_VALUE=0.03 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
598,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_05:15:00 NODE_ID=N44 VOLTAGE_LEVEL=236.71 FREQUENCY_SIGNAL=49.94 POWER_FLOW=90.97 REACTIVE_POWER=31.1 COMMUNICATION_LOG_SIZE=7999 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.93 SPECTRAL_ENERGY=11.33 SPATIAL_CORRELATION=0.35 WAVELET_COEFF_AVG=0.443 WAVELET_COEFF_STD=0.151 THREAT_PROBABILITY=1.0 ATTACK_TYPE=Zero-Day RISK_SCORE=0.2 UNCERTAINTY=0.23 POLICY_ACTION=restrict_access REWARD_VALUE=0.61 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
599,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_05:30:00 NODE_ID=N12 VOLTAGE_LEVEL=227.72 FREQUENCY_SIGNAL=49.89 POWER_FLOW=92.61 REACTIVE_POWER=20.45 COMMUNICATION_LOG_SIZE=3432 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.88 SPECTRAL_ENERGY=15.02 SPATIAL_CORRELATION=0.31 WAVELET_COEFF_AVG=0.869 WAVELET_COEFF_STD=0.005 THREAT_PROBABILITY=0.39 ATTACK_TYPE=DoS RISK_SCORE=0.96 UNCERTAINTY=0.13 POLICY_ACTION=restrict_access REWARD_VALUE=0.47 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
600,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_05:45:00 NODE_ID=N16 VOLTAGE_LEVEL=216.87 FREQUENCY_SIGNAL=49.62 POWER_FLOW=109.61 REACTIVE_POWER=28.42 COMMUNICATION_LOG_SIZE=4137 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.58 SPECTRAL_ENERGY=15.48 SPATIAL_CORRELATION=0.3 WAVELET_COEFF_AVG=0.053 WAVELET_COEFF_STD=0.04 THREAT_PROBABILITY=0.13 ATTACK_TYPE=Zero-Day RISK_SCORE=0.74 UNCERTAINTY=0.21 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.03 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
601,DATASET=SG_SECURITY TIMESTAMP=2024-01-07_06:00:00 NODE_ID=N15 VOLTAGE_LEVEL=236.86 FREQUENCY_SIGNAL=50.28 POWER_FLOW=124.54 REACTIVE_POWER=33.34 COMMUNICATION_LOG_SIZE=6719 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.74 SPECTRAL_ENERGY=11.22 SPATIAL_CORRELATION=0.39 WAVELET_COEFF_AVG=-0.533 WAVELET_COEFF_STD=0.221 THREAT_PROBABILITY=0.24 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.95 UNCERTAINTY=0.32 POLICY_ACTION=restrict_access REWARD_VALUE=0.96 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
